PGM_ID,HSE_ID,HSE_MEASURE_ID,TABLE_CODE,CODE_DESC,CODE,MEASURE_CMNTS
19735,14701,116,CLECS,Chinese List of Existing Chemical substances,SOAF,
19735,14701,117,NZTSD,New Zealand Toxic Substances Database,,
19735,14701,202,TAIWANECN,Taiwan Existing and New Chemical Notification,ENCS,
23339,17201,108,TSCASEC,"TSCA Sections 4,5,6,7,8 or 12 ",,"At the time of review, component meets EU article and Global inventory exemptions. 
Material: Nylon 6 treated fabric
 Dip: GY dip "
23339,17201,109,CEPA,Canadian Environmental Protection Act,,"At the time of review, component meets EU article and Global inventory exemptions. 
Material: Nylon 6 treated fabric
 Dip: GY dip "
23339,17201,110,EINECS,European Inventory of Existing Commercial Chemical,CEPA,"At the time of review, component meets EU article and Global inventory exemptions. 
Material: Nylon 6 treated fabric
 Dip: GY dip "
23339,17201,111,ELINCS,European REACH,CEPAN,"At the time of review, component meets EU article and Global inventory exemptions. 
Material: Nylon 6 treated fabric
 Dip: GY dip "
23260,17341,108,TSCASEC,"TSCA Sections 4,5,6,7,8 or 12 ",,
23388,17281,108,TSCASEC,"TSCA Sections 4,5,6,7,8 or 12 ",,"At the time of review, component meets EU article and Global inventory exemptions. 
Material: HMLS Polyester
 Dip: GY dip 4300C/4300C"
23388,17281,109,CEPA,Canadian Environmental Protection Act,,"At the time of review, component meets EU article and Global inventory exemptions. 
Material: HMLS Polyester
 Dip: GY dip 4300C/4300C"
23388,17281,110,EINECS,European Inventory of Existing Commercial Chemical,CEPA,"At the time of review, component meets EU article and Global inventory exemptions. 
Material: HMLS Polyester
 Dip: GY dip 4300C/4300C"
23388,17281,111,ELINCS,European REACH,CEPAN,"At the time of review, component meets EU article and Global inventory exemptions. 
Material: HMLS Polyester
 Dip: GY dip 4300C/4300C"
23388,17281,112,AICS,Australian Inventory of chemical Substances,ELINCS,"At the time of review, component meets EU article and Global inventory exemptions. 
Material: HMLS Polyester
 Dip: GY dip 4300C/4300C"
23388,17281,113,ENCS,Japanese Existing and New Chemical substances,EINECS,"At the time of review, component meets EU article and Global inventory exemptions. 
Material: HMLS Polyester
 Dip: GY dip 4300C/4300C"
19835,15221,108,TSCASEC,"TSCA Sections 4,5,6,7,8 or 12 ",,
19835,15221,109,CEPA,Canadian Environmental Protection Act,,
19835,15221,110,EINECS,European Inventory of Existing Commercial Chemical,CEPA,
19835,15221,111,ELINCS,European REACH,CEPAN,01-2119384822-32-xxxx
19835,15221,112,AICS,Australian Inventory of chemical Substances,ELINCS,
19835,15221,113,ENCS,Japanese Existing and New Chemical substances,EINECS,
19835,15221,114,ECL,Korean Existing Chemicals Inventory,KKDIK,
19835,15221,115,PICCS,Philippine Inventory of Chemicals and Chemic,SERB,
19835,15221,116,CLECS,Chinese List of Existing Chemical substances,SOAF,
19835,15221,117,NZTSD,New Zealand Toxic Substances Database,,
19835,15221,202,TAIWANECN,Taiwan Existing and New Chemical Notification,ENCS,
23388,17281,114,ECL,Korean Existing Chemicals Inventory,KKDIK,"At the time of review, component meets EU article and Global inventory exemptions. 
Material: HMLS Polyester
 Dip: GY dip 4300C/4300C"
23339,17201,112,AICS,Australian Inventory of chemical Substances,ELINCS,"At the time of review, component meets EU article and Global inventory exemptions. 
Material: Nylon 6 treated fabric
 Dip: GY dip "
23339,17201,113,ENCS,Japanese Existing and New Chemical substances,EINECS,"At the time of review, component meets EU article and Global inventory exemptions. 
Material: Nylon 6 treated fabric
 Dip: GY dip "
23339,17201,114,ECL,Korean Existing Chemicals Inventory,KKDIK,"At the time of review, component meets EU article and Global inventory exemptions. 
Material: Nylon 6 treated fabric
 Dip: GY dip "
23339,17201,115,PICCS,Philippine Inventory of Chemicals and Chemic,SERB,"At the time of review, component meets EU article and Global inventory exemptions. 
Material: Nylon 6 treated fabric
 Dip: GY dip "
23339,17201,116,CLECS,Chinese List of Existing Chemical substances,SOAF,"At the time of review, component meets EU article and Global inventory exemptions. 
Material: Nylon 6 treated fabric
 Dip: GY dip "
23339,17201,117,NZTSD,New Zealand Toxic Substances Database,,"At the time of review, component meets EU article and Global inventory exemptions. 
Material: Nylon 6 treated fabric
 Dip: GY dip "
23339,17201,202,TAIWANECN,Taiwan Existing and New Chemical Notification,ENCS,"At the time of review, component meets EU article and Global inventory exemptions. 
Material: Nylon 6 treated fabric
 Dip: GY dip "
23388,17281,115,PICCS,Philippine Inventory of Chemicals and Chemic,SERB,"At the time of review, component meets EU article and Global inventory exemptions. 
Material: HMLS Polyester
 Dip: GY dip 4300C/4300C"
23388,17281,116,CLECS,Chinese List of Existing Chemical substances,SOAF,"At the time of review, component meets EU article and Global inventory exemptions. 
Material: HMLS Polyester
 Dip: GY dip 4300C/4300C"
23388,17281,117,NZTSD,New Zealand Toxic Substances Database,,"At the time of review, component meets EU article and Global inventory exemptions. 
Material: HMLS Polyester
 Dip: GY dip 4300C/4300C"
21475,17241,108,TSCASEC,"TSCA Sections 4,5,6,7,8 or 12 ",,"At the time of review, component meets EU article and Global inventory exemptions. 
Material: Rayon dipped tire cords
 Dip: Supplier dip (same as for GY-061/705 BUT with SOFT Water)"
21475,17241,109,CEPA,Canadian Environmental Protection Act,,"At the time of review, component meets EU article and Global inventory exemptions. 
Material: Rayon dipped tire cords
 Dip: Supplier dip (same as for GY-061/705 BUT with SOFT Water)"
21475,17241,110,EINECS,European Inventory of Existing Commercial Chemical,CEPA,"At the time of review, component meets EU article and Global inventory exemptions. 
Material: Rayon dipped tire cords
 Dip: Supplier dip (same as for GY-061/705 BUT with SOFT Water)"
21475,17241,111,ELINCS,European REACH,CEPAN,"At the time of review, component meets EU article and Global inventory exemptions. 
Material: Rayon dipped tire cords
 Dip: Supplier dip (same as for GY-061/705 BUT with SOFT Water)"
21475,17241,112,AICS,Australian Inventory of chemical Substances,ELINCS,"At the time of review, component meets EU article and Global inventory exemptions. 
Material: Rayon dipped tire cords
 Dip: Supplier dip (same as for GY-061/705 BUT with SOFT Water)"
21475,17241,113,ENCS,Japanese Existing and New Chemical substances,EINECS,"At the time of review, component meets EU article and Global inventory exemptions. 
Material: Rayon dipped tire cords
 Dip: Supplier dip (same as for GY-061/705 BUT with SOFT Water)"
21475,17241,114,ECL,Korean Existing Chemicals Inventory,KKDIK,"At the time of review, component meets EU article and Global inventory exemptions. 
Material: Rayon dipped tire cords
 Dip: Supplier dip (same as for GY-061/705 BUT with SOFT Water)"
21475,17241,115,PICCS,Philippine Inventory of Chemicals and Chemic,SERB,"At the time of review, component meets EU article and Global inventory exemptions. 
Material: Rayon dipped tire cords
 Dip: Supplier dip (same as for GY-061/705 BUT with SOFT Water)"
21475,17241,116,CLECS,Chinese List of Existing Chemical substances,SOAF,"At the time of review, component meets EU article and Global inventory exemptions. 
Material: Rayon dipped tire cords
 Dip: Supplier dip (same as for GY-061/705 BUT with SOFT Water)"
21475,17241,117,NZTSD,New Zealand Toxic Substances Database,,"At the time of review, component meets EU article and Global inventory exemptions. 
Material: Rayon dipped tire cords
 Dip: Supplier dip (same as for GY-061/705 BUT with SOFT Water)"
21475,17241,202,TAIWANECN,Taiwan Existing and New Chemical Notification,ENCS,"At the time of review, component meets EU article and Global inventory exemptions. 
Material: Rayon dipped tire cords
 Dip: Supplier dip (same as for GY-061/705 BUT with SOFT Water)"
23388,17281,202,TAIWANECN,Taiwan Existing and New Chemical Notification,ENCS,"At the time of review, component meets EU article and Global inventory exemptions. 
Material: HMLS Polyester
 Dip: GY dip 4300C/4300C"
22549,17041,108,TSCASEC,"TSCA Sections 4,5,6,7,8 or 12 ",,
22549,17041,109,CEPA,Canadian Environmental Protection Act,,
22549,17041,110,EINECS,European Inventory of Existing Commercial Chemical,CEPA,
22549,17041,111,ELINCS,European REACH,CEPAN,
22549,17041,112,AICS,Australian Inventory of chemical Substances,ELINCS,
22549,17041,113,ENCS,Japanese Existing and New Chemical substances,EINECS,
22549,17041,114,ECL,Korean Existing Chemicals Inventory,KKDIK,
22549,17041,115,PICCS,Philippine Inventory of Chemicals and Chemic,SERB,
22549,17041,116,CLECS,Chinese List of Existing Chemical substances,SOAF,
20712,16083,108,TSCASEC,"TSCA Sections 4,5,6,7,8 or 12 ",,
20712,16083,109,CEPA,Canadian Environmental Protection Act,,
20712,16083,110,EINECS,European Inventory of Existing Commercial Chemical,CEPA,
20712,16083,111,ELINCS,European REACH,CEPAN,
20712,16083,112,AICS,Australian Inventory of chemical Substances,ELINCS,
20712,16083,113,ENCS,Japanese Existing and New Chemical substances,EINECS,
20712,16083,114,ECL,Korean Existing Chemicals Inventory,KKDIK,
20712,16083,115,PICCS,Philippine Inventory of Chemicals and Chemic,SERB,
20712,16083,116,CLECS,Chinese List of Existing Chemical substances,SOAF,
20712,16083,117,NZTSD,New Zealand Toxic Substances Database,,
20712,16083,202,TAIWANECN,Taiwan Existing and New Chemical Notification,ENCS,
22549,17041,117,NZTSD,New Zealand Toxic Substances Database,,
22549,17041,202,TAIWANECN,Taiwan Existing and New Chemical Notification,ENCS,
23174,17261,108,TSCASEC,"TSCA Sections 4,5,6,7,8 or 12 ",,"At the time of review, component meets EU article and Global inventory exemptions. 
Material: Fiberglass"
23174,17261,109,CEPA,Canadian Environmental Protection Act,,"At the time of review, component meets EU article and Global inventory exemptions. 
Material: Fiberglass"
23174,17261,110,EINECS,European Inventory of Existing Commercial Chemical,CEPA,"At the time of review, component meets EU article and Global inventory exemptions. 
Material: Fiberglass"
23174,17261,111,ELINCS,European REACH,CEPAN,"At the time of review, component meets EU article and Global inventory exemptions. 
Material: Fiberglass"
23174,17261,112,AICS,Australian Inventory of chemical Substances,ELINCS,"At the time of review, component meets EU article and Global inventory exemptions. 
Material: Fiberglass"
23174,17261,113,ENCS,Japanese Existing and New Chemical substances,EINECS,"At the time of review, component meets EU article and Global inventory exemptions. 
Material: Fiberglass"
23174,17261,114,ECL,Korean Existing Chemicals Inventory,KKDIK,"At the time of review, component meets EU article and Global inventory exemptions. 
Material: Fiberglass"
23174,17261,115,PICCS,Philippine Inventory of Chemicals and Chemic,SERB,"At the time of review, component meets EU article and Global inventory exemptions. 
Material: Fiberglass"
23174,17261,116,CLECS,Chinese List of Existing Chemical substances,SOAF,"At the time of review, component meets EU article and Global inventory exemptions. 
Material: Fiberglass"
23174,17261,117,NZTSD,New Zealand Toxic Substances Database,,"At the time of review, component meets EU article and Global inventory exemptions. 
Material: Fiberglass"
23174,17261,202,TAIWANECN,Taiwan Existing and New Chemical Notification,ENCS,"At the time of review, component meets EU article and Global inventory exemptions. 
Material: Fiberglass"
17580,17522,108,TSCASEC,"TSCA Sections 4,5,6,7,8 or 12 ",,
17580,17522,109,CEPA,Canadian Environmental Protection Act,,
17580,17522,110,EINECS,European Inventory of Existing Commercial Chemical,CEPA,
17580,17522,111,ELINCS,European REACH,CEPAN,
17580,17522,112,AICS,Australian Inventory of chemical Substances,ELINCS,
17580,17522,113,ENCS,Japanese Existing and New Chemical substances,EINECS,
17580,17522,114,ECL,Korean Existing Chemicals Inventory,KKDIK,
17580,17522,115,PICCS,Philippine Inventory of Chemicals and Chemic,SERB,
17580,17522,116,CLECS,Chinese List of Existing Chemical substances,SOAF,
17580,17522,117,NZTSD,New Zealand Toxic Substances Database,,
17580,17522,202,TAIWANECN,Taiwan Existing and New Chemical Notification,ENCS,
24000,17701,108,TSCASEC,"TSCA Sections 4,5,6,7,8 or 12 ",,"At the time of review, component meets EU article and Global inventory exemptions. 
Material: High Modulus Low Shrinkage Polyester
GY adhesive 4300C"
23808,17624,108,TSCASEC,"TSCA Sections 4,5,6,7,8 or 12 ",,"""At the time of review, component meets EU article and Global inventory exemptions. 
Material: Nylon 66
GY adhesive 4100C/4100C""
"
23808,17624,109,CEPA,Canadian Environmental Protection Act,,"""At the time of review, component meets EU article and Global inventory exemptions. 
Material: Nylon 66
GY adhesive 4100C/4100C""
"
23808,17624,110,EINECS,European Inventory of Existing Commercial Chemical,CEPA,"""At the time of review, component meets EU article and Global inventory exemptions. 
Material: Nylon 66
GY adhesive 4100C/4100C""
"
23808,17624,111,ELINCS,European REACH,CEPAN,"""At the time of review, component meets EU article and Global inventory exemptions. 
Material: Nylon 66
GY adhesive 4100C/4100C""
"
23808,17624,112,AICS,Australian Inventory of chemical Substances,ELINCS,"""At the time of review, component meets EU article and Global inventory exemptions. 
Material: Nylon 66
GY adhesive 4100C/4100C""
"
23808,17624,113,ENCS,Japanese Existing and New Chemical substances,EINECS,"""At the time of review, component meets EU article and Global inventory exemptions. 
Material: Nylon 66
GY adhesive 4100C/4100C""
"
23808,17624,114,ECL,Korean Existing Chemicals Inventory,KKDIK,"""At the time of review, component meets EU article and Global inventory exemptions. 
Material: Nylon 66
GY adhesive 4100C/4100C""
"
23808,17624,115,PICCS,Philippine Inventory of Chemicals and Chemic,SERB,"""At the time of review, component meets EU article and Global inventory exemptions. 
Material: Nylon 66
GY adhesive 4100C/4100C""
"
23808,17624,116,CLECS,Chinese List of Existing Chemical substances,SOAF,"""At the time of review, component meets EU article and Global inventory exemptions. 
Material: Nylon 66
GY adhesive 4100C/4100C""
"
23808,17624,117,NZTSD,New Zealand Toxic Substances Database,,"""At the time of review, component meets EU article and Global inventory exemptions. 
Material: Nylon 66
GY adhesive 4100C/4100C""
"
23808,17624,202,TAIWANECN,Taiwan Existing and New Chemical Notification,ENCS,"""At the time of review, component meets EU article and Global inventory exemptions. 
Material: Nylon 66
GY adhesive 4100C/4100C""
"
24000,17701,109,CEPA,Canadian Environmental Protection Act,,"At the time of review, component meets EU article and Global inventory exemptions. 
Material: High Modulus Low Shrinkage Polyester
GY adhesive 4300C"
24000,17701,110,EINECS,European Inventory of Existing Commercial Chemical,CEPA,"At the time of review, component meets EU article and Global inventory exemptions. 
Material: High Modulus Low Shrinkage Polyester
GY adhesive 4300C"
24000,17701,111,ELINCS,European REACH,CEPAN,"At the time of review, component meets EU article and Global inventory exemptions. 
Material: High Modulus Low Shrinkage Polyester
GY adhesive 4300C"
24000,17701,112,AICS,Australian Inventory of chemical Substances,ELINCS,"At the time of review, component meets EU article and Global inventory exemptions. 
Material: High Modulus Low Shrinkage Polyester
GY adhesive 4300C"
24000,17701,113,ENCS,Japanese Existing and New Chemical substances,EINECS,"At the time of review, component meets EU article and Global inventory exemptions. 
Material: High Modulus Low Shrinkage Polyester
GY adhesive 4300C"
24000,17701,114,ECL,Korean Existing Chemicals Inventory,KKDIK,"At the time of review, component meets EU article and Global inventory exemptions. 
Material: High Modulus Low Shrinkage Polyester
GY adhesive 4300C"
6424,14401,90,MSDS,MSDS Requirement,MSDS,
6424,14401,91,TSCA,TSCA Certificate,TSCA,
6424,14401,108,TSCASEC,"TSCA Sections 4,5,6,7,8 or 12 ",,
6424,14401,109,CEPA,Canadian Environmental Protection Act,,"* SDS (04/25/12R in PreHSE screen) claims all components listed or exempt from TSCA & Canada inventories.
* Approved for NA & LA (require CIRF prior to full HSE approval for EMEA and AP)
"
6424,14401,110,EINECS,European Inventory of Existing Commercial Chemical,CEPA,"* SDS (04/25/12R in PreHSE screen) claims all components listed or exempt from TSCA & Canada inventories.
* Approved for NA & LA (require CIRF prior to full HSE approval for EMEA and AP)
"
6424,14401,111,ELINCS,European REACH,CEPAN,"* SDS (04/25/12R in PreHSE screen) claims all components listed or exempt from TSCA & Canada inventories.
* Approved for NA & LA (require CIRF prior to full HSE approval for EMEA and AP)
"
6424,14401,112,AICS,Australian Inventory of chemical Substances,ELINCS,"* SDS (04/25/12R in PreHSE screen) claims all components listed or exempt from TSCA & Canada inventories.
* Approved for NA & LA (require CIRF prior to full HSE approval for EMEA and AP)
"
