MATERIAL_CODE_ID,MATERIAL_CODE,REVISION_NO,MATERIAL_GROUP,CLASS,SUBCLASS,DOUBLE_SUBCLASS,EUROPE_CLASS,MANET_CLASS,MANET_SUBCLASS,UPDATED_CMNTS,MATERIAL_DESC,IS_ACTIVE,CREATED_BY,CREATED_DATE,MODIFIED_BY,MODIFIED_DATE,MATERIAL_TYPE,MATERIAL_SUBTYPE,COMPONENT_TYPE,STAINING,COMPATIBLE,MATERIAL_FORM,SPECIFIC_GRAVITY,RHC_POLYMER,RHC_OIL,RHC_FILLER,FLY_LOSS
124,RFNDX,0,REINFORCEMENT,CONVERTED FABRIC,"NYLON 6,6",,,,,Not active,"940/1 DECITEX NYLON 6,6 WOVEN 75X75 E/DM",N,28,2007-07-30 00:00:00,6200.0,2015-10-28 08:22:20,FABR,FABRSQW,CONVERTED FABRIC,N,N, ,1.0,0.0,0.0,0.0,0.0
128,RFNC26UA,0,REINFORCEMENT,FABRIC,"NYLON 6,6",,,,,inactivate due to lack of use. kom 10/15/10,"NYLON 6,6 940/1/2 12X12 TPI 26EPI UA",N,28,2007-05-16 00:00:00,216.0,2010-10-15 08:41:27,FABR,FABR,,,,,,0.0,0.0,0.0,
129,RFNC26JA,0,REINFORCEMENT,FABRIC,"NYLON 6,6",,,,,"Inactivate, SOS review 4/17/13","NYLON 6,6 940/1/2 12X12 TPI 26EPI JA",N,28,2007-05-18 00:00:00,216.0,2013-04-19 08:17:27,FABR,FABR,FABR,N,Y, ,0.1,0.0,0.0,0.0,1.0
140,RFnan,0,REINFORCEMENT,CONVERTED FABRIC,"NYLON 6,6",,,,,,"470/1 DECITEX NYLON 6,6 WOVEN 24X24",Y,28,2006-03-23 00:00:00,,,FABR,FABRSQW,NYLON 66,,,,,0.0,0.0,0.0,
141,RFN3,0,REINFORCEMENT,CONVERTED FABRIC,"NYLON 6,6",,,,,,"LUTRABOND 3020, NYLON 6,6",Y,28,2006-09-18 00:00:00,,,FABR,,,,,,,0.0,0.0,0.0,
142,RFN1,0,REINFORCEMENT,CONVERTED FABRIC,"NYLON 6,6",,,,,,"1010 DECITEX NYLON 6,6 WOVEN 50X50 E/DM",Y,28,2005-05-11 00:00:00,,,FABR,,,,,,,0.0,0.0,0.0,
143,RFN08T,0,REINFORCEMENT,YARN,POLYESTER - HMLS,,,,,,1440 DECITEX HMLS POLYESTER,Y,28,2006-02-16 00:00:00,,,,,,,,,,0.0,0.0,0.0,
144,RFN06T,0,REINFORCEMENT,YARN,POLYESTER - HMLS,,,,,,1100 DECITEX HMLS POLYESTER,Y,28,2004-11-10 00:00:00,,,,,,,,,,0.0,0.0,0.0,
145,RFN05L,0,REINFORCEMENT,YARN,NYLON 6,,,,,no longer in use,940 DECITEX NYLON 6,N,28,2004-11-10 00:00:00,216.0,2013-11-01 07:02:37,FABR,FABR,FABR,N,Y, ,0.1,0.0,0.0,0.0,1.0
146,RFN04L,0,REINFORCEMENT,YARN,NYLON 6,,,,,,1400 DECITEX NYLON 6,Y,28,2004-11-10 00:00:00,,,,,,,,,,0.0,0.0,0.0,
147,RFN03N,0,REINFORCEMENT,YARN,"NYLON 6,6",,,,,,"2100 DECITEX NYLON 6,6",Y,28,2004-11-10 00:00:00,,,,,,,,,,0.0,0.0,0.0,
148,RFN02N,0,REINFORCEMENT,YARN,"NYLON 6,6",,,,,,"940 DECITEX NYLON 6,6",Y,28,2004-11-10 00:00:00,,,,,,,,,,0.0,0.0,0.0,
149,RFN01N,0,REINFORCEMENT,YARN,"NYLON 6,6",,,,,,"1400 DECITEX NYLON 6,6",Y,28,2004-11-10 00:00:00,,,,,,,,,,0.0,0.0,0.0,
155,RFW04N,0,REINFORCEMENT,YARN,"NYLON 6,6",,,,,Code not used in 3 years. kom 1/11/10,"940 DECITEX NYLON 6,6",N,28,2005-05-26 00:00:00,216.0,2010-01-11 13:47:24,,,,,,,,0.0,0.0,0.0,
156,RFW03N,0,REINFORCEMENT,YARN,"NYLON 6,6",,,,,Code not used in 3 years. kom 1/11/10,"1400 DECITEX NYLON 6,6",N,28,2005-08-25 00:00:00,216.0,2010-01-11 13:44:48,,,,,,,,0.0,0.0,0.0,
159,RFRN25SG,0,REINFORCEMENT,FABRIC,RAYON,,,,,"Inactivate, SOS review 4/17/13",RAYON 1840/1/3 9.1X9.1 TPI 25EPI SG,N,28,2007-05-24 00:00:00,216.0,2013-04-19 09:40:47,FABR,FABR,FABR,N,Y, ,0.1,0.0,0.0,0.0,1.0
160,RFRN,0,REINFORCEMENT,CONVERTED FABRIC,RAYON,,,,,,1840/3 DECITEX RAYON WOVEN 71X71 E/DM,Y,28,2005-05-11 00:00:00,,,FABR,FABRSQW,RAYON,,,,,0.0,0.0,0.0,
161,RFRM23SG,0,REINFORCEMENT,FABRIC,RAYON,,,,,inactivate due to lack of use. kom 10/15/10,RAYON 1840/1/2 9X9TPI 23EPI SG,N,28,2008-03-11 00:00:00,216.0,2010-10-15 07:51:16,FABR,FABR,RAYON,,,,,0.0,0.0,0.0,
171,RFRD30SG,0,REINFORCEMENT,FABRIC,RAYON,,,,,inactivate due to lack of use. kom 10/15/10,RAYON 1840/1/2 12X12 TPI 30EPI SG,N,28,2007-05-23 00:00:00,216.0,2010-10-15 07:54:37,FABR,FABR,RAYON,,,,,0.0,0.0,0.0,
173,RFRD26,0,REINFORCEMENT,GREIGE,RAYON,,,,,RD26 was only used in Buffalo. Sold to Sumitomo,RAYON 1840/1/2 12X12 TPI 26EPI,N,28,2007-11-26 00:00:00,6200.0,2016-06-03 04:40:54,FABR,FABR,FABR,N,N, ,1.0,0.0,0.0,0.0,0.0
181,RFR09N,0,REINFORCEMENT,YARN,"NYLON 6,6",,,,,OBSOLETE CODE,"2100 DECITEX NYLON 6,6",N,28,2004-11-10 00:00:00,216.0,2010-02-08 14:41:45,,,,,,,,0.0,0.0,0.0,
182,RFR08N,0,REINFORCEMENT,YARN,"NYLON 6,6",,,,,Material Code is active,"1400 DECITEX NYLON 6,6",Y,28,2007-06-04 00:00:00,216.0,2010-01-11 11:08:30,,,,,,,,0.0,0.0,0.0,
183,RFR07N,0,REINFORCEMENT,YARN,"NYLON 6,6",,,,,not used in 3 years,"940 DECITEX NYLON 6,6",N,28,2004-11-10 00:00:00,30.0,2010-01-11 11:31:04,,,,,,,,0.0,0.0,0.0,
186,RFQT25PF,0,REINFORCEMENT,FABRIC,POLYESTER - HMLS AA,,,,,SOS review 6/20/14,AA HMLS 1100/1/2  6.5X6.5TPI 25EPI PF,N,28,2008-03-10 00:00:00,216.0,2014-07-02 09:48:06,FABR,FABR,FABR,N,Y, ,1.0,0.0,0.0,0.0,1.0
187,RFQP35PF,0,REINFORCEMENT,FABRIC,POLYESTER - HMLS AA,,,,,info from staff meeting (Lux) 3/13/12,AA HMLS 1100/1/2  10X12TPI 35EPI PF,N,28,2007-05-02 00:00:00,216.0,2012-03-13 12:03:45,FABR,FABR,,,,,,0.0,0.0,0.0,
188,RFQP32PF,0,REINFORCEMENT,FABRIC,POLYESTER - HMLS AA,,,,,info from staff meeting (Lux) 3/13/12,AA HMLS 1100/1/2  10X12TPI 32EPI PF,N,28,2007-05-02 00:00:00,216.0,2012-03-13 12:03:33,FABR,FABR,,,,,,0.0,0.0,0.0,
189,RFQP29PF,0,REINFORCEMENT,FABRIC,POLYESTER - HMLS AA,,,,,info from staff meeting (Lux) 3/13/12,AA HMLS POLYESTER 1100/1/2 10 X 12 TPI 29EPI PF,N,28,2007-05-02 00:00:00,216.0,2012-03-13 12:03:17,FABR,FABR,,,,,,0.0,0.0,0.0,
190,RFQP28PF,0,REINFORCEMENT,FABRIC,POLYESTER - HMLS AA,,,,,info from staff meeting (Lux) 3/13/12,AA HMLS POLYESTER 1100/1/2 10X12 TPI 28EPI PF,N,28,2007-07-30 00:00:00,216.0,2012-03-13 12:02:17,FABR,FABR,,,,,,0.0,0.0,0.0,
193,RFQN28PF,0,REINFORCEMENT,FABRIC,POLYESTER - HMLS AA,,,,,info from staff meeting (Lux) 3/13/12,AA HMLS 1440/1/2  7X9TPI  28EPI PF,N,28,2006-03-07 00:00:00,216.0,2012-03-13 12:04:20,FABR,FABR,,,,,,0.0,0.0,0.0,
201,RFQ07N,0,REINFORCEMENT,YARN,"NYLON 6,6",,,,,,"1400 DECITEX NYLON 6,6",Y,28,2007-03-20 00:00:00,,,,,,,,,,0.0,0.0,0.0,
202,RFQ06L,0,REINFORCEMENT,YARN,NYLON 6,,,,,OBSOLETE CODE,2100 DECITEX NYLON 6,N,28,2006-03-23 00:00:00,216.0,2010-02-08 14:41:00,,,,,,,,0.0,0.0,0.0,
203,RFQ05L,0,REINFORCEMENT,YARN,NYLON 6,,,,,OBSOLETE CODE,1400 DECITEX NYLON 6,N,28,2006-03-23 00:00:00,216.0,2010-02-08 14:34:36,,,,,,,,0.0,0.0,0.0,
204,RFQ04L,0,REINFORCEMENT,YARN,NYLON 6,,,,,OBSOLETE CODE,940 DECITEX NYLON 6,N,28,2006-03-23 00:00:00,216.0,2010-02-08 14:34:13,,,,,,,,0.0,0.0,0.0,
226,RFP02L,0,REINFORCEMENT,YARN,NYLON 6,,,,,no longer doing business with Grodno,1400 DECITEX NYLON 6,N,28,2007-10-09 00:00:00,216.0,2011-09-21 12:20:47,,,,,,,,0.0,0.0,0.0,
227,RFP01L,0,REINFORCEMENT,YARN,NYLON 6,,,,,no longer doing business with Grodno,2100 DECITEX  NYLON 6,N,28,2007-07-30 00:00:00,216.0,2011-09-21 12:20:17,,,,,,,,0.0,0.0,0.0,
232,RFNV26JF,0,REINFORCEMENT,FABRIC,"NYLON 6,6",,,,,"email from Dando, GSGPC says no longer used 12.4.12","NYLON 6,6  2100/1/2 6 X 8 TPI 26EPI JF",N,28,2007-08-23 00:00:00,216.0,2012-12-04 13:11:31,FABR,FABR,,,,,,0.0,0.0,0.0,
233,RFNV26JA,0,REINFORCEMENT,FABRIC,"NYLON 6,6",,,,,"email from Dando, GSGPC says no longer used 12.4.12","NYLON 6,6  2100/1/2 6 X 8 TPI 26EPI JA",N,28,2007-08-23 00:00:00,216.0,2012-12-04 13:11:07,FABR,FABR,,,,,,0.0,0.0,0.0,
234,RFNV23JF,0,REINFORCEMENT,FABRIC,"NYLON 6,6",,,,,"email from Dando, GSGPC says no longer used 12.4.12","NYLON 6,6  2100/1/2 6 X 8 TPI 23EPI JF",N,28,2007-08-23 00:00:00,216.0,2012-12-04 13:10:47,FABR,FABR,,,,,,0.0,0.0,0.0,
237,RFNV19JF,0,REINFORCEMENT,FABRIC,"NYLON 6,6",,,,,inactivate due to lack of use. kom 10/15/10,"NYLON 6,6  2100/1/2 6 X 8 TPI 19EPI JF",N,28,2007-08-23 00:00:00,216.0,2010-10-15 08:00:05,FABR,FABR,,,,,,0.0,0.0,0.0,
245,RFNSX,0,REINFORCEMENT,CONVERTED FABRIC,"NYLON 6,6",,,,,,"2000/1 DECITEX NYLON 6,6 WOVEN 10X10",Y,28,2007-11-29 00:00:00,,,FABR,,,,,,,0.0,0.0,0.0,
249,RFNP26GA,0,REINFORCEMENT,FABRIC,"NYLON 6,6",,,,,,"NYLON 6,6 2100/1/2 8X8 TPI 26EPI GA",Y,28,2007-08-23 00:00:00,,,FABR,FABR,,,,,,0.0,0.0,0.0,
250,RFNP26,0,REINFORCEMENT,GREIGE,"NYLON 6,6",,,,,Greige Fabric is no longer purchased.,"NYLON 6,6 2100/1/2 8x8 TPI 26EPI",N,28,2007-11-26 00:00:00,92.0,2019-05-31 14:51:50,FABR,FABR,FABR,N,Y, ,1.0,0.0,0.0,0.0,1.0
253,RFNP22GA,0,REINFORCEMENT,FABRIC,"NYLON 6,6",,,,,,"NYLON 6,6 2100/1/2 8X8 TPI 22EPI GA",Y,28,2007-05-16 00:00:00,,,FABR,FABR,,,,,,0.0,0.0,0.0,
262,RFNJ30GF,0,REINFORCEMENT,FABRIC,"NYLON 6,6",,,,,SOS review 6/20/14,"NYLON 6,6 940/1/2 10X12TPI 30EPI GF",N,28,2006-03-14 00:00:00,216.0,2014-07-11 09:54:36,FABR,FABR,FABR,N,Y, ,1.0,0.0,0.0,0.0,1.0
269,RFJF18,0,REINFORCEMENT,GREIGE,"NYLON 6,6",,,,,Greige Fabric is no longer purchased.,"NYLON 6,6  1400/1/2 10 X 10 TPI 18EPI",N,28,2007-11-16 00:00:00,92.0,2019-05-31 14:38:23,FABR,FABR,FABR,N,Y, ,1.0,0.0,0.0,0.0,0.0
271,RFJ36ZZ,0,REINFORCEMENT,Single End Dipped Cord,CARBON FIBER,,,,,Not active,4000/0/1 CARBON FIBER 60 TPM Z-TWIST SED,N,28,2006-03-23 00:00:00,6200.0,2015-10-28 08:59:44,FABR,FABR,SINGLE END CORD,N,N, ,1.0,0.0,0.0,0.0,0.0
272,RFJ36ZS,0,REINFORCEMENT,Single End Dipped Cord,CARBON FIBER,,,,,Not active,4000/0/1 CARBON FIBER 60 TPM S-TWIST SED,N,28,2006-03-23 00:00:00,6200.0,2015-10-28 08:59:06,FABR,FABR,SINGLE END CORD,N,N, ,1.0,0.0,0.0,0.0,0.0
274,RFJ35ZZ,0,REINFORCEMENT,Single End Dipped Cord,CARBON FIBER,,,,,Not active,4000/0/1 CARBON FIBER 60 TPM Z-TWIST SED,N,28,2006-03-23 00:00:00,6200.0,2015-10-28 08:58:30,FABR,FABR,SINGLE END CORD,N,N, ,1.0,0.0,0.0,0.0,0.0
275,RFJ35ZS,0,REINFORCEMENT,Single End Dipped Cord,CARBON FIBER,,,,,Not active,4000/0/1 CARBON FIBER 60 TPM S-TWIST SED,N,28,2006-03-23 00:00:00,6200.0,2015-10-28 08:57:57,FABR,FABR,SINGLE END CORD,N,N, ,1.0,0.0,0.0,0.0,0.0
277,RFJ18L,0,REINFORCEMENT,YARN,NYLON 6,,,,,never tied to an active fabric,1400 DECITEX NYLON 6,N,28,2004-11-10 00:00:00,216.0,2014-03-19 12:20:34,FABR,FABR,FABR,N,Y, ,1.0,0.0,0.0,0.0,1.0
278,RFJ03N,0,REINFORCEMENT,YARN,"NYLON 6,6",,,,,not tied to any active fabric,"1400 DECITEX NYLON 6,6",N,28,2004-11-10 00:00:00,216.0,2014-03-19 12:23:47,FABR,FABR,FABR,N,Y, ,1.0,0.0,0.0,0.0,1.0
279,RFJ01T,0,REINFORCEMENT,YARN,POLYESTER - HMLS,,,,,,1100 DECITEX HMLS POLYESTER,Y,28,2004-11-10 00:00:00,,,,,,,,,,0.0,0.0,0.0,
287,RFI35CD,0,REINFORCEMENT,CONVERTED FABRIC,COTTON,,,,,,5'S/1 SQUARE WOVEN (34X32 EPI),Y,28,2007-08-15 00:00:00,,,FABR,FABRSQW,COTTON,,,,,0.0,0.0,0.0,
289,RFI15L,0,REINFORCEMENT,YARN,NYLON 6,,,,,,940 DECITEX NYLON 6,Y,28,2007-10-17 00:00:00,,,,,,,,,,0.0,0.0,0.0,
290,RFI14R,0,REINFORCEMENT,YARN,RAYON,,,,,Reactivated NM_004001,2440 DECITEX RAYON,Y,28,2004-11-10 00:00:00,216.0,2013-07-15 09:57:13,FABR,FABR,FABR,Y,Y, ,1.0,0.0,0.0,0.0,1.0
291,RFI14L,0,REINFORCEMENT,YARN,NYLON 6,,,,,,1880 DECITEX NYLON 6,Y,28,2007-03-20 00:00:00,,,,,,,,,,0.0,0.0,0.0,
292,RFI11L,0,REINFORCEMENT,YARN,NYLON 6,,,,,,1400 DECITEX NYLON 6,Y,28,2004-11-10 00:00:00,,,,,,,,,,0.0,0.0,0.0,
293,RFI10L,0,REINFORCEMENT,YARN,NYLON 6,,,,,OBSOLETE CODE,940 DECITEX NYLON 6,N,28,2004-11-10 00:00:00,216.0,2010-02-08 13:43:36,,,,,,,,0.0,0.0,0.0,
294,RFI09L,0,REINFORCEMENT,YARN,NYLON 6,,,,,OBSOLETE CODE,1400 DECITEX NYLON 6,N,28,2004-11-10 00:00:00,216.0,2010-02-08 13:43:10,,,,,,,,0.0,0.0,0.0,
295,RFI08L,0,REINFORCEMENT,YARN,NYLON 6,,,,,OBSOLETE CODE,1400 DECITEX NYLON 6,N,28,2004-11-10 00:00:00,216.0,2010-02-08 13:42:33,,,,,,,,0.0,0.0,0.0,
296,RFI07L,0,REINFORCEMENT,YARN,NYLON 6,,,,,OBSOLETE CODE,1400 DECITEX NYLON 6,N,28,2004-11-10 00:00:00,216.0,2010-02-08 13:42:12,,,,,,,,0.0,0.0,0.0,
297,RFI06R,0,REINFORCEMENT,YARN,RAYON,,,,,,1840 DECITEX RAYON,Y,28,2004-11-10 00:00:00,,,,,,,,,,0.0,0.0,0.0,
298,RFI06L,0,REINFORCEMENT,YARN,NYLON 6,,,,,OBSOLETE CODE,1400 DECITEX NYLON 6,N,28,2004-11-10 00:00:00,216.0,2010-02-08 13:41:31,,,,,,,,0.0,0.0,0.0,
299,RFI03L,0,REINFORCEMENT,YARN,NYLON 6,,,,,OBSOLETE CODE,940 DECITEX NYLON 6,N,28,2004-11-10 00:00:00,216.0,2010-02-08 13:40:27,,,,,,,,0.0,0.0,0.0,
300,RFI02L,0,REINFORCEMENT,YARN,NYLON 6,,,,,OBSOLETE CODE,1400 DECITEX NYLON 6,N,28,2004-11-10 00:00:00,216.0,2010-02-08 13:39:35,,,,,,,,0.0,0.0,0.0,
4,RF730N,0,REINFORCEMENT,YARN,CARBON FIBER,,,,,OBSOLETE CODE,"940 DECITEX NYLON 6,6 (MONOFILAMENT)",N,28,2005-04-18 00:00:00,216.0,2010-02-08 13:45:02,,,,,,,,0.0,0.0,0.0,
6,RFV02L,0,REINFORCEMENT,YARN,NYLON 6,,,,,,1400 DECITEX NYLON 6,Y,28,2004-11-10 00:00:00,,,,,,,,,,0.0,0.0,0.0,
7,RFV01L,0,REINFORCEMENT,YARN,NYLON 6,,,,,,940 DECITEX NYLON 6,Y,28,2004-11-10 00:00:00,,,,,,,,,,0.0,0.0,0.0,
29,RFTB28HF,0,REINFORCEMENT,FABRIC,POLYESTER - HMLS,,,,,"Inactivate, SOS review 4/17/13",HMLS POLYESTER 1100/1/3 8.5 X 8.5 TPI 28EPI HF,N,28,2008-03-11 00:00:00,216.0,2013-04-19 09:42:15,FABR,FABR,FABR,N,Y, ,0.1,0.0,0.0,0.0,1.0
48,RFZ09N,0,REINFORCEMENT,,,,,,,Wrong code migrated.,"1400 DECITEX NYLON 6,6",N,28,2007-11-29 00:00:00,30.0,2008-10-01 13:54:25,,,,,,,,0.0,0.0,0.0,
49,RFZ07N,0,REINFORCEMENT,YARN,"NYLON 6,6",,,,,This code is now active.  Per D. Till 3-21-12,"940 DECITEX NYLON 6,6",Y,28,2004-11-10 00:00:00,34.0,2012-03-21 14:11:48,,,,,,,,0.0,0.0,0.0,
50,RFZ06Q,0,REINFORCEMENT,YARN,POLYESTER - HMLS AA,,,,,,1440 DECITEX AA-HMLS POLYESTER,Y,28,2006-03-21 00:00:00,,,,,,,,,,0.0,0.0,0.0,
51,RFZ05Q,0,REINFORCEMENT,YARN,POLYESTER - HMLS AA,,,,,,1100 DECITEX AA_HMLS POLYESTER,Y,28,2006-03-21 00:00:00,,,,,,,,,,0.0,0.0,0.0,
52,RFZ04T,0,REINFORCEMENT,YARN,POLYESTER,,,,,yarn is being reactivated request by Julie V.,1100 DECITEX HMLS POLYESTER,Y,28,2004-11-10 00:00:00,216.0,2010-12-06 14:48:57,,,,,,,,0.0,0.0,0.0,
53,RFZ03N,0,REINFORCEMENT,YARN,"NYLON 6,6",,,,,,"2100 DECITEX NYLON 6,6",Y,28,2004-11-10 00:00:00,,,,,,,,,,0.0,0.0,0.0,
54,RFZ02N,0,REINFORCEMENT,YARN,"NYLON 6,6",,,,,,"940 DECITEX NYLON 6,6",Y,28,2004-11-10 00:00:00,,,,,,,,,,0.0,0.0,0.0,
55,RFZ01N,0,REINFORCEMENT,YARN,"NYLON 6,6",,,,,,"1400 DECITEX NYLON 6,6",Y,28,2004-11-10 00:00:00,,,,,,,,,,0.0,0.0,0.0,
59,RFX07R,0,REINFORCEMENT,YARN,RAYON,,,,,deactivate per Karen Manbeck 07-29-09,2440 DECITEX RAYON,N,28,2004-11-10 00:00:00,28.0,2009-07-29 09:23:04,,,,,,,,0.0,0.0,0.0,
60,RFX06R,0,REINFORCEMENT,YARN,RAYON,,,,,deactivate per Karen Manbeck 07-29-09,1220 DECITEX RAYON,N,28,2004-11-10 00:00:00,28.0,2009-07-29 09:22:34,,,,,,,,0.0,0.0,0.0,
72,RFM18T,0,REINFORCEMENT,YARN,POLYESTER - HMLS,,,,,OBSOLETE CODE,1670 DECITEX HMLS POLYESTER,Y,28,2006-01-23 00:00:00,34.0,2018-07-17 14:31:20,FABR,FABR,FABR,N,Y, ,1.0,0.0,0.0,0.0,0.0
77,RFU04T,0,REINFORCEMENT,YARN,POLYESTER - HMLS,,,,,,1670 DECITEX HMLS POLYESTER,Y,28,2008-03-11 00:00:00,,,,,,,,,,0.0,0.0,0.0,
78,RFU03T,0,REINFORCEMENT,YARN,POLYESTER - HMLS,,,,,,1440 DECITEX HMLS POLYESTER,Y,28,2006-05-01 00:00:00,,,,,,,,,,0.0,0.0,0.0,
79,RFU02T,0,REINFORCEMENT,YARN,POLYESTER - HMLS,,,,,,1100 DECITEX HMLS POLYESTER,Y,28,2004-11-10 00:00:00,,,,,,,,,,0.0,0.0,0.0,
80,RFU02N,0,REINFORCEMENT,YARN,"NYLON 6,6",,,,,,"1400 DECITEX NYLON 6,6",Y,28,2006-05-03 00:00:00,,,,,,,,,,0.0,0.0,0.0,
81,RFU01N,0,REINFORCEMENT,YARN,"NYLON 6,6",,,,,,"940 DECITEX NYLON 6,6",Y,28,2006-05-03 00:00:00,,,,,,,,,,0.0,0.0,0.0,
88,RFTU30HF,0,REINFORCEMENT,FABRIC,POLYESTER - HMLS,,,,,To correct the EPI from 32 to 30.,HMLS POLYESTER 1440/1/2 9X9 TPI 30EPI HF,Y,28,2007-12-04 00:00:00,216.0,2010-01-20 12:34:46,FABR,FABR,,,,,,0.0,0.0,0.0,
103,RFRR30BD,0,REINFORCEMENT,Single End Dipped Cord,CARBON FIBER,,,,,deactivate per Karen Manbeck 09-30-08,RAYON 1550/1/2  10.7X10.7TPI  30EPI BD,N,28,2007-06-04 00:00:00,28.0,2008-09-30 10:38:26,,,,,,,,0.0,0.0,0.0,
116,RFNF29GA,0,REINFORCEMENT,FABRIC,"NYLON 6,6",,,,,"Inactivate for lack of use. kom, 10/15/10","NYLON 6,6 1400/1/2 10X10 TPI 29EPI GA",N,28,2007-05-24 00:00:00,216.0,2010-10-15 13:19:56,FABR,FABR,,,,,,0.0,0.0,0.0,
736,RFB09Q,0,REINFORCEMENT,YARN,POLYESTER - HMLS AA,,,,,Inactivating due to lack of use.,1100 DECITEX AA-HMLS POLYESTER,N,28,2004-11-10 00:00:00,216.0,2010-01-05 13:36:35,,,,,,,,0.0,0.0,0.0,
737,RFB08T,0,REINFORCEMENT,YARN,POLYESTER - HMLS,,,,,Inactivating due to lack of use.,1670 DECITEX HMLS POLYESTER,N,28,2004-11-10 00:00:00,216.0,2010-01-05 13:35:06,,,,,,,,0.0,0.0,0.0,
738,RFB08N,0,REINFORCEMENT,YARN,"NYLON 6,6",,,,,"Inactive, wrong code","940 DECITEX  NYLON 6,6",N,28,2007-07-31 00:00:00,34.0,2012-03-28 15:11:39,,,,,,,,0.0,0.0,0.0,
739,RFB07N,0,REINFORCEMENT,YARN,"NYLON 6,6",,,,,,"2100 DECITEX NYLON 6,6",Y,28,2004-11-10 00:00:00,,,,,,,,,,0.0,0.0,0.0,
740,RFB06L,0,REINFORCEMENT,YARN,NYLON 6,,,,,per Karen Manbeck 07-01-09,1880 DECITEX NYLON 6,N,28,2008-03-11 00:00:00,28.0,2009-07-06 14:39:56,,,,,,,,0.0,0.0,0.0,
741,RFB05L,0,REINFORCEMENT,YARN,NYLON 6,,,,,,2100 DECITEX NYLON 6,Y,28,2004-11-10 00:00:00,,,,,,,,,,0.0,0.0,0.0,
742,RFB03Q,0,REINFORCEMENT,YARN,POLYESTER - HMLS AA,,,,,,1100 DECITEX AA-HMLS POLYESTER,Y,28,2004-11-10 00:00:00,,,,,,,,,,0.0,0.0,0.0,
743,RFB03L,0,REINFORCEMENT,YARN,NYLON 6,,,,,,940 DECITEX NYLON 6,Y,28,2004-11-10 00:00:00,,,,,,,,,,0.0,0.0,0.0,
744,RFB01N,0,REINFORCEMENT,YARN,"NYLON 6,6",,,,,correct description,"940 DECITEX (846 denier) NYLON 6,6",Y,28,2006-05-24 00:00:00,216.0,2014-05-28 13:09:51,FABR,FABR,FABR,N,Y, ,1.0,0.0,0.0,0.0,1.0
745,RFB01L,0,REINFORCEMENT,YARN,NYLON 6,,,,,inactivated due to lack of use,1400 DECITEX NYLON 6,N,28,2004-11-10 00:00:00,216.0,2010-01-05 13:21:24,,,,,,,,0.0,0.0,0.0,
768,RFC22GZ,0,REINFORCEMENT,Single End Dipped Cord,FIBERGLASS,,,,,Change to new coding for Fiberglass. kom 11/2/10,3300/0/2 FIBERGLASS 60 TPM Z-TWIST SED PILOT CORD,N,28,2006-03-23 00:00:00,216.0,2010-11-02 15:12:34,,,,,,,,0.0,0.0,0.0,
769,RFC21GZ,0,REINFORCEMENT,Single End Dipped Cord,FIBERGLASS,,,,,Change to new coding for Fiberglass. kom 11/2/10,3300/0/2 FIBERGLASS 60 TPM Z-TWIST SED,N,28,2006-03-23 00:00:00,216.0,2010-11-02 15:12:24,,,,,,,,0.0,0.0,0.0,
770,RFC21GS,0,REINFORCEMENT,Single End Dipped Cord,FIBERGLASS,,,,,Change to new coding for Fiberglass. kom 11/2/10,3300/0/2 FIBERGLASS 60 TPM S-TWIST SED,N,28,2006-03-23 00:00:00,216.0,2010-11-02 15:12:11,,,,,,,,0.0,0.0,0.0,
771,RFC20GZ,0,REINFORCEMENT,Single End Dipped Cord,FIBERGLASS,,,,,Change to new coding for Fiberglass. kom 11/2/10,3300/0/3 FIBERGLASS 60 TPM Z-TWIST SED PILOT CORD,N,28,2006-03-23 00:00:00,216.0,2010-11-02 15:11:56,,,,,,,,0.0,0.0,0.0,
772,RFC19GZ,0,REINFORCEMENT,Single End Dipped Cord,FIBERGLASS,,,,,Change to new coding for Fiberglass. kom 11/2/10,3300/0/3 FIBERGLASS 60 TPM Z-TWIST SED,N,28,2006-03-23 00:00:00,216.0,2010-11-02 15:11:45,,,,,,,,0.0,0.0,0.0,
773,RFC19GS,0,REINFORCEMENT,Single End Dipped Cord,FIBERGLASS,,,,,Change to new coding for Fiberglass. kom 11/2/10,3300/0/3 FIBERGLASS 60 TPM S-TWIST SED,N,28,2006-03-23 00:00:00,216.0,2010-11-02 15:11:21,,,,,,,,0.0,0.0,0.0,
774,RFC18GZ,0,REINFORCEMENT,Single End Dipped Cord,FIBERGLASS,,,,,Change to new coding for Fiberglass. kom 11/2/10,3300/0/1 FIBERGLASS 60 TPM Z-TWIST SED PILOT CORD,N,28,2006-03-23 00:00:00,216.0,2010-11-02 15:10:36,,,,,,,,0.0,0.0,0.0,
775,RFC17GZ,0,REINFORCEMENT,Single End Dipped Cord,FIBERGLASS,,,,,Change to new coding for Fiberglass. kom 11/2/10,3300/0/1 FIBERGLASS 60 TPM Z-TWIST SED,N,28,2006-03-23 00:00:00,216.0,2010-11-02 15:10:04,,,,,,,,0.0,0.0,0.0,
776,RFC17GS,0,REINFORCEMENT,Single End Dipped Cord,FIBERGLASS,,,,,Change to new coding for Fiberglass. kom 11/2/10,3300/0/1 FIBERGLASS 60 TPM S-TWIST SED,N,28,2006-03-23 00:00:00,216.0,2010-11-02 15:08:35,,,,,,,,0.0,0.0,0.0,
