,PGM_ID,HSE_ID,HSE_MEASURE_ID,CODE,MEASURE_STATUS,PROP_PLANT_TRIAL_ID,PROP_PLANT_FOR_TRIAL,PROP_REGION,MATERIAL_CODE_ID,REGION_FOR_SOS_APPROVAL
446,334,3365,91,TSCA,Y,,,,4103.0,North America
447,334,3365,91,TSCA,Y,,,,4103.0,LA
448,334,3365,91,TSCA,Y,,,,4103.0,AP
449,334,3365,91,TSCA,Y,,,,4103.0,EMEA
450,334,3365,110,CEPAD,Y,,,,4103.0,North America
451,334,3365,110,CEPAD,Y,,,,4103.0,EMEA
452,334,3365,110,CEPAD,Y,,,,4103.0,LA
453,334,3365,110,CEPAD,Y,,,,4103.0,AP
454,334,3365,111,CEPAN,N,,,,4103.0,EMEA
455,334,3365,111,CEPAN,N,,,,4103.0,LA
456,334,3365,111,CEPAN,N,,,,4103.0,North America
457,334,3365,111,CEPAN,N,,,,4103.0,AP
458,334,3365,112,ELINCS,U,,,,4103.0,EMEA
459,334,3365,112,ELINCS,U,,,,4103.0,LA
460,334,3365,112,ELINCS,U,,,,4103.0,North America
461,334,3365,112,ELINCS,U,,,,4103.0,AP
462,334,3365,113,EINECS,Y,,,,4103.0,EMEA
463,334,3365,113,EINECS,Y,,,,4103.0,LA
464,334,3365,113,EINECS,Y,,,,4103.0,North America
465,334,3365,113,EINECS,Y,,,,4103.0,AP
466,334,3365,114,KKDIK,U,,,,4103.0,North America
467,334,3365,114,KKDIK,U,,,,4103.0,LA
468,334,3365,114,KKDIK,U,,,,4103.0,EMEA
469,334,3365,114,KKDIK,U,,,,4103.0,AP
470,334,3365,116,ENCS,U,,,,4103.0,North America
471,334,3365,116,ENCS,U,,,,4103.0,LA
472,334,3365,116,ENCS,U,,,,4103.0,EMEA
473,334,3365,116,ENCS,U,,,,4103.0,AP
474,335,3343,90,MSDS,Y,,,,4045.0,EMEA
475,335,3343,90,MSDS,Y,,,,4045.0,LA
476,335,3343,90,MSDS,Y,,,,4045.0,North America
477,335,3343,90,MSDS,Y,,,,4045.0,AP
478,335,3343,91,TSCA,Y,,,,4045.0,North America
479,335,3343,91,TSCA,Y,,,,4045.0,LA
480,335,3343,91,TSCA,Y,,,,4045.0,AP
481,335,3343,91,TSCA,Y,,,,4045.0,EMEA
482,335,3343,110,CEPAD,Y,,,,4045.0,North America
483,335,3343,110,CEPAD,Y,,,,4045.0,EMEA
484,335,3343,110,CEPAD,Y,,,,4045.0,LA
485,335,3343,110,CEPAD,Y,,,,4045.0,AP
486,335,3343,111,CEPAN,N,,,,4045.0,EMEA
487,335,3343,111,CEPAN,N,,,,4045.0,LA
488,335,3343,111,CEPAN,N,,,,4045.0,North America
489,335,3343,111,CEPAN,N,,,,4045.0,AP
490,335,3343,112,ELINCS,U,,,,4045.0,EMEA
491,335,3343,112,ELINCS,U,,,,4045.0,LA
492,335,3343,112,ELINCS,U,,,,4045.0,North America
493,335,3343,112,ELINCS,U,,,,4045.0,AP
494,335,3343,113,EINECS,Y,,,,4045.0,EMEA
495,335,3343,113,EINECS,Y,,,,4045.0,LA
496,335,3343,113,EINECS,Y,,,,4045.0,North America
497,335,3343,113,EINECS,Y,,,,4045.0,AP
498,335,3343,114,KKDIK,U,,,,4045.0,North America
499,335,3343,114,KKDIK,U,,,,4045.0,LA
500,335,3343,114,KKDIK,U,,,,4045.0,EMEA
501,335,3343,114,KKDIK,U,,,,4045.0,AP
502,335,3343,116,ENCS,U,,,,4045.0,North America
503,335,3343,116,ENCS,U,,,,4045.0,LA
504,335,3343,116,ENCS,U,,,,4045.0,EMEA
505,335,3343,116,ENCS,U,,,,4045.0,AP
506,362,381,90,MSDS,Y,,,,425.0,North America
507,362,381,90,MSDS,Y,,,,425.0,LA
508,362,381,90,MSDS,Y,,,,425.0,EMEA
509,362,381,90,MSDS,Y,,,,425.0,AP
510,362,381,91,TSCA,Y,,,,425.0,AP
511,362,381,91,TSCA,Y,,,,425.0,EMEA
512,362,381,91,TSCA,Y,,,,425.0,North America
513,362,381,91,TSCA,Y,,,,425.0,LA
514,362,381,110,CEPAD,U,,,,425.0,EMEA
515,362,381,110,CEPAD,U,,,,425.0,LA
516,362,381,110,CEPAD,U,,,,425.0,North America
517,362,381,110,CEPAD,U,,,,425.0,AP
518,362,381,111,CEPAN,U,,,,425.0,AP
519,362,381,111,CEPAN,U,,,,425.0,EMEA
520,362,381,111,CEPAN,U,,,,425.0,North America
521,362,381,111,CEPAN,U,,,,425.0,LA
522,362,381,112,ELINCS,U,,,,425.0,EMEA
523,362,381,112,ELINCS,U,,,,425.0,LA
524,362,381,112,ELINCS,U,,,,425.0,North America
525,362,381,112,ELINCS,U,,,,425.0,AP
526,362,381,113,EINECS,U,,,,425.0,AP
527,362,381,113,EINECS,U,,,,425.0,EMEA
528,362,381,113,EINECS,U,,,,425.0,North America
529,362,381,113,EINECS,U,,,,425.0,LA
530,362,381,114,KKDIK,U,,,,425.0,EMEA
531,362,381,114,KKDIK,U,,,,425.0,LA
532,362,381,114,KKDIK,U,,,,425.0,North America
533,362,381,114,KKDIK,U,,,,425.0,AP
534,362,381,116,ENCS,U,,,,425.0,North America
535,362,381,116,ENCS,U,,,,425.0,LA
536,362,381,116,ENCS,U,,,,425.0,EMEA
537,362,381,116,ENCS,U,,,,425.0,AP
538,363,201,90,MSDS,Y,,,,2561.0,North America
539,363,201,91,TSCA,Y,,,,2561.0,North America
540,363,201,110,CEPAD,Y,,,,2561.0,North America
541,363,201,111,CEPAN,Y,,,,2561.0,North America
542,363,201,112,ELINCS,Y,,,,2561.0,North America
543,363,201,113,EINECS,Y,,,,2561.0,North America
544,363,201,114,KKDIK,Y,,,,2561.0,North America
545,363,201,116,ENCS,Y,,,,2561.0,North America
546,421,961,90,MSDS,Y,,,,1955.0,
547,421,961,91,TSCA,Y,,,,1955.0,
548,421,961,110,CEPAD,U,,,,1955.0,
549,421,961,111,CEPAN,U,,,,1955.0,
550,421,961,112,ELINCS,U,,,,1955.0,
551,421,961,113,EINECS,U,,,,1955.0,
552,421,961,114,KKDIK,U,,,,1955.0,
553,421,961,116,ENCS,U,,,,1955.0,
554,426,1404,90,MSDS,Y,,,,972.0,
555,426,1404,91,TSCA,Y,,,,972.0,
556,426,1404,110,CEPAD,Y,,,,972.0,
557,426,1404,111,CEPAN,N,,,,972.0,
558,426,1404,112,ELINCS,Y,,,,972.0,
559,426,1404,113,EINECS,Y,,,,972.0,
560,426,1404,114,KKDIK,Y,,,,972.0,
561,426,1404,116,ENCS,Y,,,,972.0,
562,427,1402,90,MSDS,Y,,,,1322.0,
563,427,1402,91,TSCA,Y,,,,1322.0,
564,427,1402,110,CEPAD,Y,,,,1322.0,
565,427,1402,111,CEPAN,N,,,,1322.0,
566,427,1402,112,ELINCS,Y,,,,1322.0,
567,427,1402,113,EINECS,Y,,,,1322.0,
568,427,1402,114,KKDIK,Y,,,,1322.0,
569,427,1402,116,ENCS,Y,,,,1322.0,
570,428,1403,90,MSDS,Y,,,,995.0,
571,428,1403,91,TSCA,Y,,,,995.0,
572,428,1403,110,CEPAD,Y,,,,995.0,
573,428,1403,111,CEPAN,N,,,,995.0,
574,428,1403,112,ELINCS,Y,,,,995.0,
575,428,1403,113,EINECS,Y,,,,995.0,
576,428,1403,114,KKDIK,Y,,,,995.0,
577,428,1403,116,ENCS,Y,,,,995.0,
578,429,61,90,MSDS,Y,,,,1878.0,North America
579,429,61,91,TSCA,Y,,,,1878.0,North America
580,429,61,110,CEPAD,Y,,,,1878.0,North America
581,429,61,111,CEPAN,N,,,,1878.0,North America
582,429,61,112,ELINCS,Y,,,,1878.0,North America
583,429,61,113,EINECS,Y,,,,1878.0,North America
584,429,61,114,KKDIK,Y,,,,1878.0,North America
585,429,61,116,ENCS,Y,,,,1878.0,North America
586,432,145,90,MSDS,Y,,,,1057.0,North America
587,432,145,90,MSDS,Y,,,,1057.0,LA
588,432,145,90,MSDS,Y,,,,1057.0,EMEA
589,432,145,90,MSDS,Y,,,,1057.0,AP
590,432,145,91,TSCA,Y,,,,1057.0,AP
591,432,145,91,TSCA,Y,,,,1057.0,EMEA
592,432,145,91,TSCA,Y,,,,1057.0,LA
593,432,145,91,TSCA,Y,,,,1057.0,North America
594,432,145,110,CEPAD,Y,,,,1057.0,AP
595,432,145,110,CEPAD,Y,,,,1057.0,EMEA
596,432,145,110,CEPAD,Y,,,,1057.0,LA
597,432,145,110,CEPAD,Y,,,,1057.0,North America
598,432,145,111,CEPAN,U,,,,1057.0,North America
599,432,145,111,CEPAN,U,,,,1057.0,AP
600,432,145,111,CEPAN,U,,,,1057.0,EMEA
601,432,145,111,CEPAN,U,,,,1057.0,LA
602,432,145,112,ELINCS,Y,,,,1057.0,AP
603,432,145,112,ELINCS,Y,,,,1057.0,EMEA
604,432,145,112,ELINCS,Y,,,,1057.0,LA
605,432,145,112,ELINCS,Y,,,,1057.0,North America
606,432,145,113,EINECS,Y,,,,1057.0,North America
607,432,145,113,EINECS,Y,,,,1057.0,AP
608,432,145,113,EINECS,Y,,,,1057.0,EMEA
609,432,145,113,EINECS,Y,,,,1057.0,LA
610,432,145,114,KKDIK,Y,,,,1057.0,AP
611,432,145,114,KKDIK,Y,,,,1057.0,EMEA
612,432,145,114,KKDIK,Y,,,,1057.0,LA
613,432,145,114,KKDIK,Y,,,,1057.0,North America
614,432,145,116,ENCS,Y,,,,1057.0,North America
615,432,145,116,ENCS,Y,,,,1057.0,LA
616,432,145,116,ENCS,Y,,,,1057.0,EMEA
617,432,145,116,ENCS,Y,,,,1057.0,AP
618,433,146,90,MSDS,N,,,,1057.0,LA
619,433,146,91,TSCA,Y,,,,1057.0,LA
620,433,146,110,CEPAD,U,,,,1057.0,LA
621,433,146,111,CEPAN,U,,,,1057.0,LA
622,433,146,112,ELINCS,U,,,,1057.0,LA
623,433,146,113,EINECS,U,,,,1057.0,LA
624,433,146,114,KKDIK,U,,,,1057.0,LA
625,433,146,116,ENCS,U,,,,1057.0,LA
626,435,62,90,MSDS,Y,,,,1238.0,North America
627,435,62,90,MSDS,Y,,,,1238.0,LA
628,435,62,90,MSDS,Y,,,,1238.0,EMEA
629,435,62,90,MSDS,Y,,,,1238.0,AP
630,435,62,91,TSCA,Y,,,,1238.0,North America
631,435,62,91,TSCA,Y,,,,1238.0,LA
632,435,62,91,TSCA,Y,,,,1238.0,AP
633,435,62,91,TSCA,Y,,,,1238.0,EMEA
634,435,62,110,CEPAD,Y,,,,1238.0,North America
635,435,62,110,CEPAD,Y,,,,1238.0,EMEA
636,435,62,110,CEPAD,Y,,,,1238.0,LA
637,435,62,110,CEPAD,Y,,,,1238.0,AP
638,435,62,111,CEPAN,N,,,,1238.0,North America
639,435,62,111,CEPAN,N,,,,1238.0,LA
640,435,62,111,CEPAN,N,,,,1238.0,EMEA
641,435,62,111,CEPAN,N,,,,1238.0,AP
642,435,62,112,ELINCS,Y,,,,1238.0,EMEA
643,435,62,112,ELINCS,Y,,,,1238.0,LA
644,435,62,112,ELINCS,Y,,,,1238.0,North America
645,435,62,112,ELINCS,Y,,,,1238.0,AP
646,435,62,113,EINECS,Y,,,,1238.0,North America
647,435,62,113,EINECS,Y,,,,1238.0,LA
648,435,62,113,EINECS,Y,,,,1238.0,EMEA
649,435,62,113,EINECS,Y,,,,1238.0,AP
650,435,62,114,KKDIK,Y,,,,1238.0,EMEA
651,435,62,114,KKDIK,Y,,,,1238.0,LA
652,435,62,114,KKDIK,Y,,,,1238.0,North America
653,435,62,114,KKDIK,Y,,,,1238.0,AP
654,435,62,116,ENCS,Y,,,,1238.0,AP
655,435,62,116,ENCS,Y,,,,1238.0,North America
656,435,62,116,ENCS,Y,,,,1238.0,LA
657,435,62,116,ENCS,Y,,,,1238.0,EMEA
658,438,147,90,MSDS,U,,,,1867.0,LA
659,438,147,90,MSDS,U,,,,1867.0,EMEA
660,438,147,90,MSDS,U,,,,1867.0,AP
661,438,147,90,MSDS,U,,,,1867.0,North America
662,438,147,91,TSCA,Y,,,,1867.0,North America
663,438,147,91,TSCA,Y,,,,1867.0,LA
664,438,147,91,TSCA,Y,,,,1867.0,AP
665,438,147,91,TSCA,Y,,,,1867.0,EMEA
666,438,147,110,CEPAD,U,,,,1867.0,LA
667,438,147,110,CEPAD,U,,,,1867.0,North America
668,438,147,110,CEPAD,U,,,,1867.0,AP
669,438,147,110,CEPAD,U,,,,1867.0,EMEA
670,438,147,111,CEPAN,U,,,,1867.0,AP
671,438,147,111,CEPAN,U,,,,1867.0,EMEA
672,438,147,111,CEPAN,U,,,,1867.0,North America
673,438,147,111,CEPAN,U,,,,1867.0,LA
674,438,147,112,ELINCS,U,,,,1867.0,North America
675,438,147,112,ELINCS,U,,,,1867.0,AP
676,438,147,112,ELINCS,U,,,,1867.0,EMEA
677,438,147,112,ELINCS,U,,,,1867.0,LA
678,438,147,113,EINECS,U,,,,1867.0,LA
679,438,147,113,EINECS,U,,,,1867.0,EMEA
680,438,147,113,EINECS,U,,,,1867.0,AP
681,438,147,113,EINECS,U,,,,1867.0,North America
682,438,147,114,KKDIK,U,,,,1867.0,EMEA
683,438,147,114,KKDIK,U,,,,1867.0,LA
684,438,147,114,KKDIK,U,,,,1867.0,North America
685,438,147,114,KKDIK,U,,,,1867.0,AP
686,438,147,116,ENCS,U,,,,1867.0,AP
687,438,147,116,ENCS,U,,,,1867.0,EMEA
688,438,147,116,ENCS,U,,,,1867.0,LA
689,438,147,116,ENCS,U,,,,1867.0,North America
690,447,1401,90,MSDS,Y,,,,22.0,
691,447,1401,91,TSCA,Y,,,,22.0,
692,447,1401,110,CEPAD,U,,,,22.0,
693,447,1401,111,CEPAN,U,,,,22.0,
694,447,1401,112,ELINCS,U,,,,22.0,
695,447,1401,113,EINECS,U,,,,22.0,
696,447,1401,114,KKDIK,U,,,,22.0,
697,447,1401,116,ENCS,U,,,,22.0,
698,481,144,90,MSDS,Y,,,,1061.0,North America
699,481,144,91,TSCA,Y,,,,1061.0,North America
700,481,144,110,CEPAD,Y,,,,1061.0,North America
701,481,144,111,CEPAN,Y,,,,1061.0,North America
702,481,144,112,ELINCS,N,,,,1061.0,North America
703,481,144,113,EINECS,Y,,,,1061.0,North America
704,481,144,114,KKDIK,Y,,,,1061.0,North America
705,481,144,116,ENCS,Y,,,,1061.0,North America
706,502,1081,90,MSDS,Y,,,,863.0,North America
707,502,1081,91,TSCA,Y,,,,863.0,North America
708,502,1081,110,CEPAD,U,,,,863.0,North America
709,502,1081,111,CEPAN,U,,,,863.0,North America
710,502,1081,112,ELINCS,U,,,,863.0,North America
711,502,1081,113,EINECS,U,,,,863.0,North America
712,502,1081,114,KKDIK,U,,,,863.0,North America
713,502,1081,116,ENCS,U,,,,863.0,North America
714,505,4321,90,MSDS,Y,,,,1960.0,North America
715,505,4321,91,TSCA,Y,,,,1960.0,North America
716,505,4321,110,CEPAD,Y,,,,1960.0,North America
717,505,4321,111,CEPAN,U,,,,1960.0,North America
718,505,4321,112,ELINCS,Y,,,,1960.0,North America
719,505,4321,113,EINECS,Y,,,,1960.0,North America
720,505,4321,114,KKDIK,Y,,,,1960.0,North America
721,505,4321,116,ENCS,Y,,,,1960.0,North America
722,506,5742,90,MSDS,Y,,,,1185.0,North America
723,506,5742,91,TSCA,Y,,,,1185.0,North America
724,506,5742,110,CEPAD,U,,,,1185.0,North America
725,506,5742,111,CEPAN,U,,,,1185.0,North America
726,506,5742,112,ELINCS,U,,,,1185.0,North America
727,506,5742,113,EINECS,U,,,,1185.0,North America
728,506,5742,114,KKDIK,U,,,,1185.0,North America
729,506,5742,116,ENCS,U,,,,1185.0,North America
730,531,101,90,MSDS,Y,,,,2541.0,North America
731,531,101,91,TSCA,N,,,,2541.0,North America
732,531,101,110,CEPAD,N,,,,2541.0,North America
733,531,101,111,CEPAN,Y,,,,2541.0,North America
734,531,101,112,ELINCS,Y,,,,2541.0,North America
735,531,101,113,EINECS,Y,,,,2541.0,North America
736,531,101,114,KKDIK,Y,,,,2541.0,North America
737,531,101,116,ENCS,Y,,,,2541.0,North America
738,541,8461,90,MSDS,U,,,,2031.0,
739,541,8461,91,TSCA,U,,,,2031.0,
740,541,8461,110,CEPAD,U,,,,2031.0,
741,541,8461,111,CEPAN,U,,,,2031.0,
742,541,8461,112,ELINCS,U,,,,2031.0,
743,541,8461,113,EINECS,U,,,,2031.0,
744,541,8461,114,KKDIK,U,,,,2031.0,
745,541,8461,116,ENCS,U,,,,2031.0,
746,541,8462,90,MSDS,U,,,,2031.0,
747,541,8462,91,TSCA,U,,,,2031.0,
748,541,8462,110,CEPAD,U,,,,2031.0,
749,541,8462,111,CEPAN,U,,,,2031.0,
750,541,8462,112,ELINCS,U,,,,2031.0,
751,541,8462,113,EINECS,U,,,,2031.0,
752,541,8462,114,KKDIK,U,,,,2031.0,
753,541,8462,116,ENCS,U,,,,2031.0,
754,541,8482,90,MSDS,U,,,,2031.0,
755,541,8482,91,TSCA,U,,,,2031.0,
756,541,8482,110,CEPAD,U,,,,2031.0,
757,541,8482,111,CEPAN,U,,,,2031.0,
758,541,8482,112,ELINCS,U,,,,2031.0,
759,541,8482,113,EINECS,U,,,,2031.0,
760,541,8482,114,KKDIK,U,,,,2031.0,
761,541,8482,116,ENCS,U,,,,2031.0,
762,541,8483,90,MSDS,U,,,,2031.0,
763,541,8483,91,TSCA,U,,,,2031.0,
764,541,8483,110,CEPAD,U,,,,2031.0,
765,541,8483,111,CEPAN,U,,,,2031.0,
766,541,8483,112,ELINCS,U,,,,2031.0,
767,541,8483,113,EINECS,U,,,,2031.0,
768,541,8483,114,KKDIK,U,,,,2031.0,
769,541,8483,116,ENCS,U,,,,2031.0,
770,544,5164,90,MSDS,U,,,,2122.0,EMEA
771,544,5164,91,TSCA,Y,,,,2122.0,EMEA
772,544,5164,110,CEPAD,Y,,,,2122.0,EMEA
773,544,5164,111,CEPAN,U,,,,2122.0,EMEA
774,544,5164,112,ELINCS,Y,,,,2122.0,EMEA
775,544,5164,113,EINECS,Y,,,,2122.0,EMEA
776,544,5164,114,KKDIK,Y,,,,2122.0,EMEA
777,544,5164,116,ENCS,Y,,,,2122.0,EMEA
778,550,3641,90,MSDS,Y,,,,4241.0,North America
779,550,3641,91,TSCA,Y,,,,4241.0,North America
780,550,3641,110,CEPAD,Y,,,,4241.0,North America
781,550,3641,111,CEPAN,N,,,,4241.0,North America
782,550,3641,112,ELINCS,Y,,,,4241.0,North America
783,550,3641,113,EINECS,Y,,,,4241.0,North America
784,550,3641,114,KKDIK,Y,,,,4241.0,North America
785,550,3641,116,ENCS,Y,,,,4241.0,North America
786,561,6101,90,MSDS,N,,,,6641.0,EMEA
787,561,6101,91,TSCA,Y,,,,6641.0,EMEA
788,561,6101,110,CEPAD,N,,,,6641.0,EMEA
789,561,6101,111,CEPAN,N,,,,6641.0,EMEA
790,561,6101,112,ELINCS,U,,,,6641.0,EMEA
791,561,6101,113,EINECS,N,,,,6641.0,EMEA
792,561,6101,114,KKDIK,N,,,,6641.0,EMEA
793,561,6101,116,ENCS,N,,,,6641.0,EMEA
794,562,121,90,MSDS,Y,,,,1538.0,
795,562,121,91,TSCA,Y,,,,1538.0,
796,562,121,110,CEPAD,U,,,,1538.0,
797,562,121,111,CEPAN,U,,,,1538.0,
798,562,121,112,ELINCS,U,,,,1538.0,
799,562,121,113,EINECS,U,,,,1538.0,
800,562,121,114,KKDIK,U,,,,1538.0,
801,562,121,116,ENCS,U,,,,1538.0,
802,581,2381,90,MSDS,Y,,,,5301.0,EMEA
803,581,2381,90,MSDS,Y,,,,5301.0,LA
804,581,2381,90,MSDS,Y,,,,5301.0,North America
805,581,2381,90,MSDS,Y,,,,5301.0,AP
806,581,2381,91,TSCA,Y,,,,5301.0,North America
807,581,2381,91,TSCA,Y,,,,5301.0,LA
808,581,2381,91,TSCA,Y,,,,5301.0,EMEA
809,581,2381,91,TSCA,Y,,,,5301.0,AP
810,581,2381,110,CEPAD,Y,,,,5301.0,EMEA
811,581,2381,110,CEPAD,Y,,,,5301.0,LA
812,581,2381,110,CEPAD,Y,,,,5301.0,North America
813,581,2381,110,CEPAD,Y,,,,5301.0,AP
814,581,2381,111,CEPAN,N,,,,5301.0,AP
815,581,2381,111,CEPAN,N,,,,5301.0,North America
816,581,2381,111,CEPAN,N,,,,5301.0,LA
817,581,2381,111,CEPAN,N,,,,5301.0,EMEA
818,581,2381,112,ELINCS,Y,,,,5301.0,AP
819,581,2381,112,ELINCS,Y,,,,5301.0,EMEA
820,581,2381,112,ELINCS,Y,,,,5301.0,North America
821,581,2381,112,ELINCS,Y,,,,5301.0,LA
822,581,2381,113,EINECS,Y,,,,5301.0,EMEA
823,581,2381,113,EINECS,Y,,,,5301.0,AP
824,581,2381,113,EINECS,Y,,,,5301.0,LA
825,581,2381,113,EINECS,Y,,,,5301.0,North America
826,581,2381,114,KKDIK,Y,,,,5301.0,North America
827,581,2381,114,KKDIK,Y,,,,5301.0,EMEA
828,581,2381,114,KKDIK,Y,,,,5301.0,AP
829,581,2381,114,KKDIK,Y,,,,5301.0,LA
830,581,2381,116,ENCS,Y,,,,5301.0,North America
831,581,2381,116,ENCS,Y,,,,5301.0,LA
832,581,2381,116,ENCS,Y,,,,5301.0,EMEA
833,581,2381,116,ENCS,Y,,,,5301.0,AP
834,582,1741,90,MSDS,Y,,,,5241.0,AP
835,582,1741,90,MSDS,Y,,,,5241.0,EMEA
836,582,1741,90,MSDS,Y,,,,5241.0,North America
837,582,1741,90,MSDS,Y,,,,5241.0,LA
838,582,1741,91,TSCA,Y,,,,5241.0,AP
839,582,1741,91,TSCA,Y,,,,5241.0,EMEA
840,582,1741,91,TSCA,Y,,,,5241.0,LA
841,582,1741,91,TSCA,Y,,,,5241.0,North America
842,582,1741,110,CEPAD,Y,,,,5241.0,LA
843,582,1741,110,CEPAD,Y,,,,5241.0,AP
844,582,1741,110,CEPAD,Y,,,,5241.0,EMEA
845,582,1741,110,CEPAD,Y,,,,5241.0,North America
846,582,1741,111,CEPAN,Y,,,,5241.0,EMEA
847,582,1741,111,CEPAN,Y,,,,5241.0,AP
848,582,1741,111,CEPAN,Y,,,,5241.0,LA
849,582,1741,111,CEPAN,Y,,,,5241.0,North America
850,582,1741,112,ELINCS,N,,,,5241.0,LA
851,582,1741,112,ELINCS,N,,,,5241.0,AP
852,582,1741,112,ELINCS,N,,,,5241.0,EMEA
853,582,1741,112,ELINCS,N,,,,5241.0,North America
854,582,1741,113,EINECS,Y,,,,5241.0,EMEA
855,582,1741,113,EINECS,Y,,,,5241.0,AP
856,582,1741,113,EINECS,Y,,,,5241.0,LA
857,582,1741,113,EINECS,Y,,,,5241.0,North America
858,582,1741,114,KKDIK,Y,,,,5241.0,LA
859,582,1741,114,KKDIK,Y,,,,5241.0,EMEA
860,582,1741,114,KKDIK,Y,,,,5241.0,AP
861,582,1741,114,KKDIK,Y,,,,5241.0,North America
862,582,1741,116,ENCS,Y,,,,5241.0,LA
863,582,1741,116,ENCS,Y,,,,5241.0,North America
864,582,1741,116,ENCS,Y,,,,5241.0,EMEA
865,582,1741,116,ENCS,Y,,,,5241.0,AP
866,584,148,90,MSDS,Y,,,,2141.0,North America
867,584,148,91,TSCA,Y,,,,2141.0,North America
868,584,148,110,CEPAD,Y,,,,2141.0,North America
869,584,148,111,CEPAN,N,,,,2141.0,North America
870,584,148,112,ELINCS,Y,,,,2141.0,North America
871,584,148,113,EINECS,Y,,,,2141.0,North America
872,584,148,114,KKDIK,Y,,,,2141.0,North America
873,584,148,116,ENCS,Y,,,,2141.0,North America
874,585,122,90,MSDS,Y,,,,643.0,North America
875,585,122,90,MSDS,Y,,,,643.0,LA
876,585,122,90,MSDS,Y,,,,643.0,EMEA
877,585,122,90,MSDS,Y,,,,643.0,AP
878,585,122,91,TSCA,Y,,,,643.0,AP
879,585,122,91,TSCA,Y,,,,643.0,EMEA
880,585,122,91,TSCA,Y,,,,643.0,LA
881,585,122,91,TSCA,Y,,,,643.0,North America
882,585,122,110,CEPAD,Y,,,,643.0,AP
883,585,122,110,CEPAD,Y,,,,643.0,EMEA
884,585,122,110,CEPAD,Y,,,,643.0,North America
885,585,122,110,CEPAD,Y,,,,643.0,LA
886,585,122,111,CEPAN,Y,,,,643.0,North America
887,585,122,111,CEPAN,Y,,,,643.0,LA
888,585,122,111,CEPAN,Y,,,,643.0,EMEA
889,585,122,111,CEPAN,Y,,,,643.0,AP
890,585,122,112,ELINCS,Y,,,,643.0,EMEA
891,585,122,112,ELINCS,Y,,,,643.0,LA
892,585,122,112,ELINCS,Y,,,,643.0,North America
893,585,122,112,ELINCS,Y,,,,643.0,AP
894,585,122,113,EINECS,Y,,,,643.0,AP
895,585,122,113,EINECS,Y,,,,643.0,EMEA
896,585,122,113,EINECS,Y,,,,643.0,North America
897,585,122,113,EINECS,Y,,,,643.0,LA
898,585,122,114,KKDIK,Y,,,,643.0,AP
899,585,122,114,KKDIK,Y,,,,643.0,EMEA
900,585,122,114,KKDIK,Y,,,,643.0,LA
901,585,122,114,KKDIK,Y,,,,643.0,North America
902,585,122,116,ENCS,Y,,,,643.0,EMEA
903,585,122,116,ENCS,Y,,,,643.0,LA
904,585,122,116,ENCS,Y,,,,643.0,North America
905,585,122,116,ENCS,Y,,,,643.0,AP
906,605,3104,90,MSDS,U,,,,3542.0,North America
907,605,3104,91,TSCA,Y,,,,3542.0,North America
908,605,3104,110,CEPAD,Y,,,,3542.0,North America
909,605,3104,111,CEPAN,N,,,,3542.0,North America
910,605,3104,112,ELINCS,Y,,,,3542.0,North America
911,605,3104,113,EINECS,Y,,,,3542.0,North America
912,605,3104,114,KKDIK,Y,,,,3542.0,North America
913,605,3104,116,ENCS,Y,,,,3542.0,North America
914,606,7181,90,MSDS,Y,,,,6721.0,North America
915,606,7181,91,TSCA,U,,,,6721.0,North America
916,606,7181,110,CEPAD,U,,,,6721.0,North America
917,606,7181,111,CEPAN,U,,,,6721.0,North America
918,606,7181,112,ELINCS,U,,,,6721.0,North America
919,606,7181,113,EINECS,U,,,,6721.0,North America
920,606,7181,114,KKDIK,U,,,,6721.0,North America
921,606,7181,116,ENCS,U,,,,6721.0,North America
922,642,921,90,MSDS,Y,,,,3621.0,EMEA
923,642,921,91,TSCA,Y,,,,3621.0,EMEA
924,642,921,110,CEPAD,U,,,,3621.0,EMEA
925,642,921,111,CEPAN,U,,,,3621.0,EMEA
926,642,921,112,ELINCS,U,,,,3621.0,EMEA
927,642,921,113,EINECS,U,,,,3621.0,EMEA
928,642,921,114,KKDIK,U,,,,3621.0,EMEA
929,642,921,116,ENCS,U,,,,3621.0,EMEA
930,643,4481,90,MSDS,U,,,,1679.0,North America
931,643,4481,90,MSDS,U,,,,1679.0,AP
932,643,4481,91,TSCA,Y,,,,1679.0,North America
933,643,4481,91,TSCA,Y,,,,1679.0,AP
934,643,4481,110,CEPAD,Y,,,,1679.0,North America
935,643,4481,110,CEPAD,Y,,,,1679.0,AP
936,643,4481,111,CEPAN,U,,,,1679.0,North America
937,643,4481,111,CEPAN,U,,,,1679.0,AP
938,643,4481,112,ELINCS,Y,,,,1679.0,North America
939,643,4481,112,ELINCS,Y,,,,1679.0,AP
940,643,4481,113,EINECS,Y,,,,1679.0,North America
941,643,4481,113,EINECS,Y,,,,1679.0,AP
942,643,4481,114,KKDIK,Y,,,,1679.0,North America
943,643,4481,114,KKDIK,Y,,,,1679.0,AP
944,643,4481,116,ENCS,Y,,,,1679.0,North America
945,643,4481,116,ENCS,Y,,,,1679.0,AP
946,644,3345,90,MSDS,Y,,,,4047.0,EMEA
947,644,3345,90,MSDS,Y,,,,4047.0,LA
948,644,3345,90,MSDS,Y,,,,4047.0,North America
949,644,3345,90,MSDS,Y,,,,4047.0,AP
