,PGM_ID,HSE_ID,HSE_MEASURE_ID,TABLE_CODE,CODE_DESC,CODE,MEASURE_CMNTS
398,801,242,111,ELINCS,European REACH,CEPAN,ELINCS not REACH: 
399,801,242,112,AICS,Australian Inventory of chemical Substances,ELINCS,
400,801,242,113,ENCS,Japanese Existing and New Chemical substances,EINECS,
401,801,242,114,ECL,Korean Existing Chemicals Inventory,KKDIK,
402,801,242,115,PICCS,Philippine Inventory of Chemicals and Chemic,SERB,
403,801,242,116,CLECS,Chinese List of Existing Chemical substances,SOAF,
404,801,242,117,NZTSD,New Zealand Toxic Substances Database,,
405,812,212,90,MSDS,MSDS Requirement,MSDS,
406,812,212,91,TSCA,TSCA Certificate,TSCA,
407,812,212,108,TSCASEC,"TSCA Sections 4,5,6,7,8 or 12 ",,
408,812,212,109,CEPA,Canadian Environmental Protection Act,,
409,812,212,110,EINECS,European Inventory of Existing Commercial Chemical,CEPAD,
410,812,212,111,ELINCS,European REACH,CEPAN,ELINCS not REACH: 
411,812,212,112,AICS,Australian Inventory of chemical Substances,ELINCS,
412,812,212,113,ENCS,Japanese Existing and New Chemical substances,EINECS,
413,812,212,114,ECL,Korean Existing Chemicals Inventory,KKDIK,
414,812,212,115,PICCS,Philippine Inventory of Chemicals and Chemic,SERB,
415,812,212,116,CLECS,Chinese List of Existing Chemical substances,SOAF,
416,812,212,117,NZTSD,New Zealand Toxic Substances Database,,
417,825,225,90,MSDS,MSDS Requirement,MSDS,
418,825,225,91,TSCA,TSCA Certificate,TSCA,
419,825,225,108,TSCASEC,"TSCA Sections 4,5,6,7,8 or 12 ",,
420,825,225,109,CEPA,Canadian Environmental Protection Act,,
421,825,225,110,EINECS,European Inventory of Existing Commercial Chemical,CEPAD,
422,825,225,111,ELINCS,European REACH,CEPAN,ELINCS not REACH: 
423,825,225,112,AICS,Australian Inventory of chemical Substances,ELINCS,
424,825,225,113,ENCS,Japanese Existing and New Chemical substances,EINECS,
425,825,225,114,ECL,Korean Existing Chemicals Inventory,KKDIK,
426,825,225,115,PICCS,Philippine Inventory of Chemicals and Chemic,SERB,
427,825,225,116,CLECS,Chinese List of Existing Chemical substances,SOAF,
428,825,225,117,NZTSD,New Zealand Toxic Substances Database,,
429,887,307,90,MSDS,MSDS Requirement,MSDS,
430,887,307,91,TSCA,TSCA Certificate,TSCA,
431,887,307,108,TSCASEC,"TSCA Sections 4,5,6,7,8 or 12 ",,
432,887,307,109,CEPA,Canadian Environmental Protection Act,,
433,887,307,110,EINECS,European Inventory of Existing Commercial Chemical,CEPAD,
434,887,307,111,ELINCS,European REACH,CEPAN,
435,887,307,112,AICS,Australian Inventory of chemical Substances,ELINCS,
436,887,307,113,ENCS,Japanese Existing and New Chemical substances,EINECS,
437,887,307,114,ECL,Korean Existing Chemicals Inventory,KKDIK,
438,887,307,115,PICCS,Philippine Inventory of Chemicals and Chemic,SERB,
439,887,307,116,CLECS,Chinese List of Existing Chemical substances,SOAF,
440,9721,3301,110,EINECS,European Inventory of Existing Commercial Chemical,CEPAD,
441,9721,3301,111,ELINCS,European REACH,CEPAN,
442,9721,3301,112,AICS,Australian Inventory of chemical Substances,ELINCS,
443,9721,3301,113,ENCS,Japanese Existing and New Chemical substances,EINECS,
444,9721,3301,114,ECL,Korean Existing Chemicals Inventory,KKDIK,
445,9721,3301,115,PICCS,Philippine Inventory of Chemicals and Chemic,SERB,
446,9721,3301,116,CLECS,Chinese List of Existing Chemical substances,SOAF,
447,9721,3301,90,MSDS,MSDS Requirement,MSDS,
448,9721,3301,91,TSCA,TSCA Certificate,TSCA,
449,9721,3301,117,NZTSD,New Zealand Toxic Substances Database,,
450,887,307,117,NZTSD,New Zealand Toxic Substances Database,,
451,9721,3301,108,TSCASEC,"TSCA Sections 4,5,6,7,8 or 12 ",,
452,9721,3301,109,CEPA,Canadian Environmental Protection Act,,
453,869,304,90,MSDS,MSDS Requirement,MSDS,
454,869,304,91,TSCA,TSCA Certificate,TSCA,
455,869,304,108,TSCASEC,"TSCA Sections 4,5,6,7,8 or 12 ",,
456,869,304,109,CEPA,Canadian Environmental Protection Act,,
457,869,304,110,EINECS,European Inventory of Existing Commercial Chemical,CEPAD,
458,869,304,111,ELINCS,European REACH,CEPAN,
459,869,304,112,AICS,Australian Inventory of chemical Substances,ELINCS,
460,869,304,113,ENCS,Japanese Existing and New Chemical substances,EINECS,
461,869,304,114,ECL,Korean Existing Chemicals Inventory,KKDIK,
462,869,304,115,PICCS,Philippine Inventory of Chemicals and Chemic,SERB,
463,869,304,116,CLECS,Chinese List of Existing Chemical substances,SOAF,
464,869,304,117,NZTSD,New Zealand Toxic Substances Database,,
465,869,303,90,MSDS,MSDS Requirement,MSDS,
466,869,303,91,TSCA,TSCA Certificate,TSCA,
467,869,303,108,TSCASEC,"TSCA Sections 4,5,6,7,8 or 12 ",,
468,869,303,109,CEPA,Canadian Environmental Protection Act,,
469,869,303,110,EINECS,European Inventory of Existing Commercial Chemical,CEPAD,
470,869,303,111,ELINCS,European REACH,CEPAN,
471,869,303,112,AICS,Australian Inventory of chemical Substances,ELINCS,
472,869,303,113,ENCS,Japanese Existing and New Chemical substances,EINECS,
473,869,303,114,ECL,Korean Existing Chemicals Inventory,KKDIK,
474,869,303,115,PICCS,Philippine Inventory of Chemicals and Chemic,SERB,
475,869,303,116,CLECS,Chinese List of Existing Chemical substances,SOAF,
476,869,303,117,NZTSD,New Zealand Toxic Substances Database,,
477,803,203,90,MSDS,MSDS Requirement,MSDS,
478,23,21,90,MSDS,MSDS Requirement,MSDS,
479,23,21,91,TSCA,TSCA Certificate,TSCA,
480,23,21,108,TSCASEC,"TSCA Sections 4,5,6,7,8 or 12 ",,
481,23,21,109,CEPA,Canadian Environmental Protection Act,,
482,23,21,110,EINECS,European Inventory of Existing Commercial Chemical,CEPAD,
483,23,21,111,ELINCS,European REACH,CEPAN,ELINCS not REACH: 
484,23,21,112,AICS,Australian Inventory of chemical Substances,ELINCS,
485,23,21,113,ENCS,Japanese Existing and New Chemical substances,EINECS,
486,23,21,114,ECL,Korean Existing Chemicals Inventory,KKDIK,
487,23,21,115,PICCS,Philippine Inventory of Chemicals and Chemic,SERB,
488,23,21,116,CLECS,Chinese List of Existing Chemical substances,SOAF,
489,23,21,117,NZTSD,New Zealand Toxic Substances Database,,
490,803,203,91,TSCA,TSCA Certificate,TSCA,
491,803,203,108,TSCASEC,"TSCA Sections 4,5,6,7,8 or 12 ",,
492,803,203,109,CEPA,Canadian Environmental Protection Act,,
493,803,203,110,EINECS,European Inventory of Existing Commercial Chemical,CEPAD,
494,803,203,111,ELINCS,European REACH,CEPAN,ELINCS not REACH: 
495,803,203,112,AICS,Australian Inventory of chemical Substances,ELINCS,
496,803,203,113,ENCS,Japanese Existing and New Chemical substances,EINECS,
497,803,203,114,ECL,Korean Existing Chemicals Inventory,KKDIK,
498,803,203,115,PICCS,Philippine Inventory of Chemicals and Chemic,SERB,
499,803,203,116,CLECS,Chinese List of Existing Chemical substances,SOAF,
500,803,203,117,NZTSD,New Zealand Toxic Substances Database,,
501,3581,3602,90,MSDS,MSDS Requirement,MSDS,
502,3581,3602,91,TSCA,TSCA Certificate,TSCA,
503,3581,3602,108,TSCASEC,"TSCA Sections 4,5,6,7,8 or 12 ",,
504,3581,3602,109,CEPA,Canadian Environmental Protection Act,,
505,3581,3602,110,EINECS,European Inventory of Existing Commercial Chemical,CEPAD,
506,3581,3602,111,ELINCS,European REACH,CEPAN,ELINCS not REACH: 
507,3581,3602,112,AICS,Australian Inventory of chemical Substances,ELINCS,
508,3581,3602,113,ENCS,Japanese Existing and New Chemical substances,EINECS,
509,3581,3602,114,ECL,Korean Existing Chemicals Inventory,KKDIK,
510,3581,3602,115,PICCS,Philippine Inventory of Chemicals and Chemic,SERB,
511,3581,3602,116,CLECS,Chinese List of Existing Chemical substances,SOAF,
512,3581,3602,117,NZTSD,New Zealand Toxic Substances Database,,
513,881,261,90,MSDS,MSDS Requirement,MSDS,
514,881,261,91,TSCA,TSCA Certificate,TSCA,
515,881,261,108,TSCASEC,"TSCA Sections 4,5,6,7,8 or 12 ",,
516,881,261,109,CEPA,Canadian Environmental Protection Act,,
517,881,261,110,EINECS,European Inventory of Existing Commercial Chemical,CEPAD,
518,881,261,111,ELINCS,European REACH,CEPAN,ELINCS not REACH: 
519,881,261,112,AICS,Australian Inventory of chemical Substances,ELINCS,
520,881,261,113,ENCS,Japanese Existing and New Chemical substances,EINECS,
521,881,261,114,ECL,Korean Existing Chemicals Inventory,KKDIK,
522,881,261,115,PICCS,Philippine Inventory of Chemicals and Chemic,SERB,
523,881,261,116,CLECS,Chinese List of Existing Chemical substances,SOAF,
524,881,261,117,NZTSD,New Zealand Toxic Substances Database,,
525,882,262,90,MSDS,MSDS Requirement,MSDS,
526,882,262,91,TSCA,TSCA Certificate,TSCA,
527,882,262,108,TSCASEC,"TSCA Sections 4,5,6,7,8 or 12 ",,
528,882,262,109,CEPA,Canadian Environmental Protection Act,,
529,882,262,110,EINECS,European Inventory of Existing Commercial Chemical,CEPAD,
530,882,262,111,ELINCS,European REACH,CEPAN,ELINCS not REACH: 
531,882,262,112,AICS,Australian Inventory of chemical Substances,ELINCS,
532,882,262,113,ENCS,Japanese Existing and New Chemical substances,EINECS,
533,882,262,114,ECL,Korean Existing Chemicals Inventory,KKDIK,
534,882,262,115,PICCS,Philippine Inventory of Chemicals and Chemic,SERB,
535,882,262,116,CLECS,Chinese List of Existing Chemical substances,SOAF,
536,882,262,117,NZTSD,New Zealand Toxic Substances Database,,
537,886,306,90,MSDS,MSDS Requirement,MSDS,
538,886,306,91,TSCA,TSCA Certificate,TSCA,
539,886,306,108,TSCASEC,"TSCA Sections 4,5,6,7,8 or 12 ",,
540,886,306,109,CEPA,Canadian Environmental Protection Act,,
541,886,306,110,EINECS,European Inventory of Existing Commercial Chemical,CEPAD,
542,886,306,111,ELINCS,European REACH,CEPAN,
543,886,306,112,AICS,Australian Inventory of chemical Substances,ELINCS,
544,886,306,113,ENCS,Japanese Existing and New Chemical substances,EINECS,
545,886,306,114,ECL,Korean Existing Chemicals Inventory,KKDIK,
546,886,306,115,PICCS,Philippine Inventory of Chemicals and Chemic,SERB,
547,886,306,116,CLECS,Chinese List of Existing Chemical substances,SOAF,
548,886,306,117,NZTSD,New Zealand Toxic Substances Database,,
549,883,263,90,MSDS,MSDS Requirement,MSDS,
550,883,263,91,TSCA,TSCA Certificate,TSCA,
551,883,263,108,TSCASEC,"TSCA Sections 4,5,6,7,8 or 12 ",,
552,883,263,109,CEPA,Canadian Environmental Protection Act,,
553,883,263,110,EINECS,European Inventory of Existing Commercial Chemical,CEPAD,
554,883,263,111,ELINCS,European REACH,CEPAN,ELINCS not REACH: 
555,883,263,112,AICS,Australian Inventory of chemical Substances,ELINCS,
556,883,263,113,ENCS,Japanese Existing and New Chemical substances,EINECS,
557,883,263,114,ECL,Korean Existing Chemicals Inventory,KKDIK,
558,883,263,115,PICCS,Philippine Inventory of Chemicals and Chemic,SERB,
559,883,263,116,CLECS,Chinese List of Existing Chemical substances,SOAF,
560,883,263,117,NZTSD,New Zealand Toxic Substances Database,,
561,887,309,90,MSDS,MSDS Requirement,MSDS,
562,887,309,91,TSCA,TSCA Certificate,TSCA,
563,887,309,108,TSCASEC,"TSCA Sections 4,5,6,7,8 or 12 ",,
564,887,309,109,CEPA,Canadian Environmental Protection Act,,
565,887,309,110,EINECS,European Inventory of Existing Commercial Chemical,CEPAD,
566,887,309,111,ELINCS,European REACH,CEPAN,
567,887,309,112,AICS,Australian Inventory of chemical Substances,ELINCS,
568,887,309,113,ENCS,Japanese Existing and New Chemical substances,EINECS,
569,887,309,114,ECL,Korean Existing Chemicals Inventory,KKDIK,
570,887,309,115,PICCS,Philippine Inventory of Chemicals and Chemic,SERB,
571,887,309,116,CLECS,Chinese List of Existing Chemical substances,SOAF,
572,887,309,117,NZTSD,New Zealand Toxic Substances Database,,
573,921,322,90,MSDS,MSDS Requirement,MSDS,
574,888,312,90,MSDS,MSDS Requirement,MSDS,
575,888,312,91,TSCA,TSCA Certificate,TSCA,
576,888,312,108,TSCASEC,"TSCA Sections 4,5,6,7,8 or 12 ",,
577,888,312,109,CEPA,Canadian Environmental Protection Act,,
578,888,312,110,EINECS,European Inventory of Existing Commercial Chemical,CEPAD,
579,888,312,111,ELINCS,European REACH,CEPAN,
580,888,312,112,AICS,Australian Inventory of chemical Substances,ELINCS,
581,888,312,113,ENCS,Japanese Existing and New Chemical substances,EINECS,
582,888,312,114,ECL,Korean Existing Chemicals Inventory,KKDIK,
583,888,312,115,PICCS,Philippine Inventory of Chemicals and Chemic,SERB,
584,888,312,116,CLECS,Chinese List of Existing Chemical substances,SOAF,
585,888,312,117,NZTSD,New Zealand Toxic Substances Database,,
586,921,322,91,TSCA,TSCA Certificate,TSCA,
587,921,322,108,TSCASEC,"TSCA Sections 4,5,6,7,8 or 12 ",,
588,921,322,109,CEPA,Canadian Environmental Protection Act,,
589,921,322,110,EINECS,European Inventory of Existing Commercial Chemical,CEPAD,
590,921,322,111,ELINCS,European REACH,CEPAN,
591,921,322,112,AICS,Australian Inventory of chemical Substances,ELINCS,
592,921,322,113,ENCS,Japanese Existing and New Chemical substances,EINECS,
593,921,322,114,ECL,Korean Existing Chemicals Inventory,KKDIK,
594,921,322,115,PICCS,Philippine Inventory of Chemicals and Chemic,SERB,
595,921,322,116,CLECS,Chinese List of Existing Chemical substances,SOAF,
596,921,322,117,NZTSD,New Zealand Toxic Substances Database,,
597,945,382,91,TSCA,TSCA Certificate,TSCA,
598,945,382,108,TSCASEC,"TSCA Sections 4,5,6,7,8 or 12 ",,
599,945,382,109,CEPA,Canadian Environmental Protection Act,,
600,945,382,110,EINECS,European Inventory of Existing Commercial Chemical,CEPAD,
601,945,382,111,ELINCS,European REACH,CEPAN,
602,945,382,112,AICS,Australian Inventory of chemical Substances,ELINCS,
603,945,382,113,ENCS,Japanese Existing and New Chemical substances,EINECS,
604,945,382,114,ECL,Korean Existing Chemicals Inventory,KKDIK,
605,945,382,115,PICCS,Philippine Inventory of Chemicals and Chemic,SERB,
606,945,382,116,CLECS,Chinese List of Existing Chemical substances,SOAF,
607,945,382,117,NZTSD,New Zealand Toxic Substances Database,,
608,362,381,90,MSDS,MSDS Requirement,MSDS,
609,1121,401,91,TSCA,TSCA Certificate,TSCA,
610,1121,401,108,TSCASEC,"TSCA Sections 4,5,6,7,8 or 12 ",,
611,1121,401,109,CEPA,Canadian Environmental Protection Act,,
612,1121,401,110,EINECS,European Inventory of Existing Commercial Chemical,CEPAD,
613,1121,401,111,ELINCS,European REACH,CEPAN,
614,1121,401,112,AICS,Australian Inventory of chemical Substances,ELINCS,
615,1121,401,113,ENCS,Japanese Existing and New Chemical substances,EINECS,
616,1121,401,114,ECL,Korean Existing Chemicals Inventory,KKDIK,
617,1121,401,115,PICCS,Philippine Inventory of Chemicals and Chemic,SERB,
618,1121,401,116,CLECS,Chinese List of Existing Chemical substances,SOAF,
619,1121,401,117,NZTSD,New Zealand Toxic Substances Database,,
620,1203,421,90,MSDS,MSDS Requirement,MSDS,
621,945,382,90,MSDS,MSDS Requirement,MSDS,
622,362,381,91,TSCA,TSCA Certificate,TSCA,
623,362,381,108,TSCASEC,"TSCA Sections 4,5,6,7,8 or 12 ",,
624,362,381,109,CEPA,Canadian Environmental Protection Act,,
625,362,381,110,EINECS,European Inventory of Existing Commercial Chemical,CEPAD,
626,362,381,111,ELINCS,European REACH,CEPAN,
627,362,381,112,AICS,Australian Inventory of chemical Substances,ELINCS,
628,362,381,113,ENCS,Japanese Existing and New Chemical substances,EINECS,
629,362,381,114,ECL,Korean Existing Chemicals Inventory,KKDIK,
630,362,381,115,PICCS,Philippine Inventory of Chemicals and Chemic,SERB,
631,362,381,116,CLECS,Chinese List of Existing Chemical substances,SOAF,
632,362,381,117,NZTSD,New Zealand Toxic Substances Database,,
633,1121,401,90,MSDS,MSDS Requirement,MSDS,
634,1203,421,91,TSCA,TSCA Certificate,TSCA,
635,1203,421,108,TSCASEC,"TSCA Sections 4,5,6,7,8 or 12 ",,
636,1203,421,109,CEPA,Canadian Environmental Protection Act,,
637,1203,421,110,EINECS,European Inventory of Existing Commercial Chemical,CEPAD,
638,1203,421,111,ELINCS,European REACH,CEPAN,
639,1203,421,112,AICS,Australian Inventory of chemical Substances,ELINCS,
640,1203,421,113,ENCS,Japanese Existing and New Chemical substances,EINECS,
641,1203,421,114,ECL,Korean Existing Chemicals Inventory,KKDIK,
642,1203,421,115,PICCS,Philippine Inventory of Chemicals and Chemic,SERB,
643,1203,421,116,CLECS,Chinese List of Existing Chemical substances,SOAF,
644,1203,421,117,NZTSD,New Zealand Toxic Substances Database,,
645,5,1,90,MSDS,MSDS Requirement,MSDS,
646,5,1,91,TSCA,TSCA Certificate,TSCA,
647,5,1,108,TSCASEC,"TSCA Sections 4,5,6,7,8 or 12 ",,
648,5,1,109,CEPA,Canadian Environmental Protection Act,,
649,5,1,110,EINECS,European Inventory of Existing Commercial Chemical,CEPAD,
650,5,1,111,ELINCS,European REACH,CEPAN,ELINCS not REACH: 
651,5,1,112,AICS,Australian Inventory of chemical Substances,ELINCS,
652,5,1,113,ENCS,Japanese Existing and New Chemical substances,EINECS,
653,5,1,114,ECL,Korean Existing Chemicals Inventory,KKDIK,
654,5,1,115,PICCS,Philippine Inventory of Chemicals and Chemic,SERB,
655,5,1,116,CLECS,Chinese List of Existing Chemical substances,SOAF,
656,5,1,117,NZTSD,New Zealand Toxic Substances Database,,
657,178,81,90,MSDS,MSDS Requirement,MSDS,
658,178,81,91,TSCA,TSCA Certificate,TSCA,
659,178,81,108,TSCASEC,"TSCA Sections 4,5,6,7,8 or 12 ",,
660,178,81,109,CEPA,Canadian Environmental Protection Act,,
661,178,81,110,EINECS,European Inventory of Existing Commercial Chemical,CEPAD,
662,178,81,111,ELINCS,European REACH,CEPAN,
663,178,81,112,AICS,Australian Inventory of chemical Substances,ELINCS,
664,178,81,113,ENCS,Japanese Existing and New Chemical substances,EINECS,
665,178,81,114,ECL,Korean Existing Chemicals Inventory,KKDIK,
666,178,81,115,PICCS,Philippine Inventory of Chemicals and Chemic,SERB,
667,178,81,116,CLECS,Chinese List of Existing Chemical substances,SOAF,
668,178,81,117,NZTSD,New Zealand Toxic Substances Database,,
669,2921,1422,90,MSDS,MSDS Requirement,MSDS,
670,2921,1422,91,TSCA,TSCA Certificate,TSCA,
671,2921,1422,108,TSCASEC,"TSCA Sections 4,5,6,7,8 or 12 ",,
672,2921,1422,109,CEPA,Canadian Environmental Protection Act,,
673,2921,1422,110,EINECS,European Inventory of Existing Commercial Chemical,CEPAD,
674,2921,1422,111,ELINCS,European REACH,CEPAN,ELINCS not REACH: 
675,2921,1422,112,AICS,Australian Inventory of chemical Substances,ELINCS,
676,2921,1422,113,ENCS,Japanese Existing and New Chemical substances,EINECS,
677,2921,1422,114,ECL,Korean Existing Chemicals Inventory,KKDIK,
678,2921,1422,115,PICCS,Philippine Inventory of Chemicals and Chemic,SERB,
679,2921,1422,116,CLECS,Chinese List of Existing Chemical substances,SOAF,
680,1001,362,90,MSDS,MSDS Requirement,MSDS,
681,1001,362,91,TSCA,TSCA Certificate,TSCA,
682,1001,362,108,TSCASEC,"TSCA Sections 4,5,6,7,8 or 12 ",,
683,1001,362,109,CEPA,Canadian Environmental Protection Act,,
684,1001,362,110,EINECS,European Inventory of Existing Commercial Chemical,CEPAD,
685,1001,362,111,ELINCS,European REACH,CEPAN,
686,1001,362,112,AICS,Australian Inventory of chemical Substances,ELINCS,
687,1001,362,113,ENCS,Japanese Existing and New Chemical substances,EINECS,
688,1001,362,114,ECL,Korean Existing Chemicals Inventory,KKDIK,
689,1001,362,115,PICCS,Philippine Inventory of Chemicals and Chemic,SERB,
690,1001,362,116,CLECS,Chinese List of Existing Chemical substances,SOAF,
691,1001,362,117,NZTSD,New Zealand Toxic Substances Database,,
692,2921,1422,117,NZTSD,New Zealand Toxic Substances Database,,
693,814,214,90,MSDS,MSDS Requirement,MSDS,
694,814,214,91,TSCA,TSCA Certificate,TSCA,
695,814,214,108,TSCASEC,"TSCA Sections 4,5,6,7,8 or 12 ",,
696,814,214,109,CEPA,Canadian Environmental Protection Act,,
697,814,214,110,EINECS,European Inventory of Existing Commercial Chemical,CEPAD,
698,814,214,111,ELINCS,European REACH,CEPAN,ELINCS not REACH: 
699,814,214,112,AICS,Australian Inventory of chemical Substances,ELINCS,
700,814,214,113,ENCS,Japanese Existing and New Chemical substances,EINECS,
701,814,214,114,ECL,Korean Existing Chemicals Inventory,KKDIK,
702,814,214,115,PICCS,Philippine Inventory of Chemicals and Chemic,SERB,
703,814,214,116,CLECS,Chinese List of Existing Chemical substances,SOAF,
704,814,214,117,NZTSD,New Zealand Toxic Substances Database,,
705,805,205,90,MSDS,MSDS Requirement,MSDS,
706,805,205,91,TSCA,TSCA Certificate,TSCA,
707,805,205,108,TSCASEC,"TSCA Sections 4,5,6,7,8 or 12 ",,
708,805,205,109,CEPA,Canadian Environmental Protection Act,,
709,805,205,110,EINECS,European Inventory of Existing Commercial Chemical,CEPAD,
710,805,205,111,ELINCS,European REACH,CEPAN,ELINCS not REACH: 
