AP_PGM_ID,PGM_ID,REGION_ID,REGION_NAME,GY_PLANT_ID,PROH_PLANT_NAME
7363,13114,2.0,LA,,
7363,13114,3.0,EMEA,,
7363,13114,4.0,AP,,
7366,13116,1.0,NA,,
7366,13116,2.0,LA,,
7366,13116,3.0,EMEA,,
7366,13116,4.0,AP,,
7368,13118,1.0,NA,,
7368,13118,2.0,LA,,
7368,13118,3.0,EMEA,,
7368,13118,4.0,AP,,
7383,13128,1.0,NA,,
7383,13128,2.0,LA,,
7383,13128,3.0,EMEA,,
7383,13128,4.0,AP,,
7387,13131,1.0,NA,,
7387,13131,2.0,LA,,
7387,13131,3.0,EMEA,,
7387,13131,4.0,AP,,
7416,13148,1.0,NA,,
7416,13148,2.0,LA,,
7416,13148,3.0,EMEA,,
7416,13148,4.0,AP,,
7480,13197,1.0,NA,9.0,Medicine Hat
7485,13200,1.0,NA,9.0,Medicine Hat
7489,13204,1.0,NA,,
7490,13205,1.0,NA,,
7523,13232,1.0,NA,3.0,Topeka
7533,13238,1.0,NA,,
7533,13238,2.0,LA,,
7533,13238,3.0,EMEA,,
7533,13238,4.0,AP,,
7555,13254,1.0,NA,,
7555,13254,2.0,LA,,
7555,13254,3.0,EMEA,,
7555,13254,4.0,AP,,
7563,13259,1.0,NA,,
7563,13259,2.0,LA,,
7563,13259,3.0,EMEA,,
7563,13259,4.0,AP,,
7565,13260,1.0,NA,,
7565,13260,2.0,LA,,
7565,13260,3.0,EMEA,,
7565,13260,4.0,AP,,
7567,13261,1.0,NA,,
7567,13261,2.0,LA,,
7567,13261,3.0,EMEA,,
7567,13261,4.0,AP,,
7568,13262,1.0,NA,,
7568,13262,2.0,LA,,
7568,13262,3.0,EMEA,,
7568,13262,4.0,AP,,
7325,13087,1.0,NA,,
7325,13087,2.0,LA,,
7325,13087,3.0,EMEA,,
7325,13087,4.0,AP,,
7328,13089,1.0,NA,,
7328,13089,2.0,LA,,
7328,13089,3.0,EMEA,,
7328,13089,4.0,AP,,
7384,13129,1.0,NA,57.0,Chem Houston
7401,13139,1.0,NA,,
7401,13139,2.0,LA,,
7401,13139,3.0,EMEA,,
7401,13139,4.0,AP,,
7403,13140,1.0,NA,,
7403,13140,2.0,LA,,
7403,13140,3.0,EMEA,,
7403,13140,4.0,AP,,
7415,13147,1.0,NA,,
7427,13157,1.0,NA,,
7434,13163,3.0,EMEA,,
7437,13165,1.0,NA,,
7437,13165,2.0,LA,,
7437,13165,3.0,EMEA,,
7437,13165,4.0,AP,,
7455,13176,1.0,NA,57.0,Chem Houston
7459,13180,2.0,LA,,
7459,13180,3.0,EMEA,,
7461,13181,1.0,NA,,
7461,13181,2.0,LA,,
7461,13181,4.0,AP,,
7462,13182,2.0,LA,30.0,Americana
7463,13183,2.0,LA,,
7483,13199,1.0,NA,,
7486,13201,1.0,NA,,
7486,13201,2.0,LA,,
7486,13201,3.0,EMEA,,
7486,13201,4.0,AP,,
7506,13218,1.0,NA,,
7506,13218,2.0,LA,,
7506,13218,3.0,EMEA,,
7506,13218,4.0,AP,,
7508,13220,2.0,LA,36.0,Venezuela
7518,13228,3.0,EMEA,52.0,Fuerstenwalde
7540,13243,3.0,EMEA,,
7545,13248,3.0,EMEA,,
7549,13251,1.0,NA,,
7549,13251,2.0,LA,,
7549,13251,3.0,EMEA,,
7549,13251,4.0,AP,,
7557,13255,1.0,NA,,
7558,13256,1.0,NA,,
7558,13256,2.0,LA,,
7558,13256,3.0,EMEA,,
7558,13256,4.0,AP,,
7571,13264,4.0,AP,,
7573,13265,1.0,NA,,
7573,13265,2.0,LA,,
7573,13265,3.0,EMEA,,
7573,13265,4.0,AP,,
7575,13266,3.0,EMEA,,
7576,13267,3.0,EMEA,,
7577,13268,1.0,NA,16.0,Buffalo / Tonawanda
7577,13268,3.0,EMEA,,
7577,13268,1.0,NA,,
7577,13268,3.0,EMEA,49.0,Montlucon
7578,13269,3.0,EMEA,,
7579,13270,1.0,NA,,
7579,13270,2.0,LA,,
7579,13270,3.0,EMEA,,
7579,13270,4.0,AP,,
7581,13271,1.0,NA,,
7581,13271,2.0,LA,,
7581,13271,3.0,EMEA,,
7581,13271,4.0,AP,,
7583,13272,1.0,NA,,
7583,13272,2.0,LA,,
7583,13272,3.0,EMEA,,
7583,13272,4.0,AP,,
7584,13273,1.0,NA,,
7584,13273,2.0,LA,,
7584,13273,3.0,EMEA,,
7584,13273,4.0,AP,,
7585,13274,4.0,AP,,
7286,13057,1.0,NA,,
7286,13057,2.0,LA,,
7286,13057,3.0,EMEA,,
7286,13057,4.0,AP,,
7287,13058,1.0,NA,,
7287,13058,2.0,LA,,
7287,13058,3.0,EMEA,,
7287,13058,4.0,AP,,
7321,13085,1.0,NA,,
7321,13085,2.0,LA,,
7321,13085,3.0,EMEA,,
7321,13085,4.0,AP,,
7327,13088,1.0,NA,,
7327,13088,2.0,LA,,
7327,13088,3.0,EMEA,,
7327,13088,4.0,AP,,
7329,13090,4.0,AP,,
7334,13093,1.0,NA,,
7334,13093,2.0,LA,,
7334,13093,3.0,EMEA,,
7334,13093,4.0,AP,,
7336,13095,1.0,NA,,
7347,13103,1.0,NA,,
7349,13104,1.0,NA,,
7349,13104,2.0,LA,,
7349,13104,3.0,EMEA,,
7349,13104,4.0,AP,,
7358,13110,,,,
7361,13112,1.0,NA,,
7361,13112,2.0,LA,,
7377,13123,3.0,EMEA,,
7379,13125,1.0,NA,,
7379,13125,2.0,LA,,
7379,13125,3.0,EMEA,,
7379,13125,4.0,AP,,
7385,13130,1.0,NA,,
7385,13130,2.0,LA,,
7385,13130,3.0,EMEA,,
7385,13130,4.0,AP,,
7417,13149,1.0,NA,,
7417,13149,2.0,LA,,
7417,13149,3.0,EMEA,,
7417,13149,4.0,AP,,
7430,13159,1.0,NA,,
7431,13160,1.0,NA,,
7439,13167,1.0,NA,,
7441,13168,1.0,NA,,
7441,13168,2.0,LA,,
7441,13168,3.0,EMEA,,
7441,13168,4.0,AP,,
7449,13172,1.0,NA,,
7449,13172,2.0,LA,,
7449,13172,3.0,EMEA,,
7449,13172,4.0,AP,,
7466,13185,1.0,NA,,
7466,13185,2.0,LA,,
7466,13185,3.0,EMEA,,
7466,13185,4.0,AP,,
7475,13192,1.0,NA,14.0,ICM*A
7476,13193,1.0,NA,10.0,Napanee
7477,13194,1.0,NA,5.0,Fayetteville
7478,13195,1.0,NA,5.0,Fayetteville
7479,13196,1.0,NA,2.0,Gadsden
7532,13237,1.0,NA,,
7532,13237,2.0,LA,,
7532,13237,3.0,EMEA,,
7532,13237,4.0,AP,,
7536,13240,1.0,NA,,
7536,13240,2.0,LA,,
7536,13240,3.0,EMEA,,
7536,13240,4.0,AP,,
7559,13257,1.0,NA,,
7559,13257,2.0,LA,,
7559,13257,3.0,EMEA,,
7559,13257,4.0,AP,,
7569,13263,1.0,NA,,
7303,13072,4.0,AP,,
7307,13074,1.0,NA,,
7313,13077,3.0,EMEA,21.0,Luxembourg
7317,13081,1.0,NA,,
7317,13081,2.0,LA,,
7317,13081,3.0,EMEA,,
7317,13081,4.0,AP,,
7323,13086,1.0,NA,,
7341,13098,1.0,NA,,
7341,13098,2.0,LA,,
7341,13098,3.0,EMEA,,
7341,13098,4.0,AP,,
7342,13099,1.0,NA,,
7342,13099,2.0,LA,,
7345,13101,1.0,NA,,
7367,13117,1.0,NA,,
7367,13117,2.0,LA,,
7367,13117,3.0,EMEA,,
7367,13117,4.0,AP,,
7371,13120,,,,
7378,13124,1.0,NA,,
7421,13152,1.0,NA,,
7421,13152,2.0,LA,,
7421,13152,3.0,EMEA,,
7421,13152,4.0,AP,,
7423,13154,1.0,NA,,
7438,13166,2.0,LA,,
7471,13190,1.0,NA,9.0,Medicine Hat
7473,13191,1.0,NA,9.0,Medicine Hat
7487,13202,1.0,NA,,
7491,13206,1.0,NA,,
7491,13206,2.0,LA,,
7493,13207,1.0,NA,,
7493,13207,2.0,LA,,
7493,13207,3.0,EMEA,,
7493,13207,4.0,AP,,
7495,13208,1.0,NA,,
7495,13208,2.0,LA,,
7495,13208,3.0,EMEA,,
7495,13208,4.0,AP,,
7496,13209,1.0,NA,,
7496,13209,2.0,LA,,
7496,13209,3.0,EMEA,,
7496,13209,4.0,AP,,
7507,13219,1.0,NA,,
7507,13219,2.0,LA,,
7507,13219,3.0,EMEA,,
7507,13219,4.0,AP,,
7515,13225,1.0,NA,,
7515,13225,2.0,LA,30.0,Americana
7515,13225,3.0,EMEA,,
7515,13225,4.0,AP,,
7516,13226,1.0,NA,,
7516,13226,2.0,LA,30.0,Americana
7516,13226,3.0,EMEA,,
7516,13226,4.0,AP,,
7517,13227,3.0,EMEA,28.0,Wolverhampton
7519,13229,3.0,EMEA,26.0,Fulda
7525,13233,4.0,AP,,
7531,13236,1.0,NA,,
7531,13236,2.0,LA,,
7531,13236,3.0,EMEA,,
7531,13236,4.0,AP,42.0,Nippon Giant
7535,13239,,,,
7537,13241,,,,
7548,13250,,,,
7553,13253,3.0,EMEA,,
7561,13258,1.0,NA,,
7561,13258,2.0,LA,,
7561,13258,3.0,EMEA,,
7561,13258,4.0,AP,,
7284,13055,1.0,NA,,
7284,13055,2.0,LA,,
7284,13055,3.0,EMEA,,
7284,13055,4.0,AP,,
7297,13067,1.0,NA,,
7297,13067,2.0,LA,,
7297,13067,3.0,EMEA,,
7297,13067,4.0,AP,,
7309,13075,1.0,NA,,
7343,13100,2.0,LA,,
7343,13100,3.0,EMEA,,
7343,13100,4.0,AP,,
7352,13106,,,,
7365,13115,1.0,NA,,
7365,13115,2.0,LA,,
7365,13115,3.0,EMEA,,
7365,13115,4.0,AP,,
7389,13132,,,,
7399,13138,1.0,NA,,
7399,13138,2.0,LA,,
7399,13138,3.0,EMEA,,
7399,13138,4.0,AP,,
7405,13141,1.0,NA,,
7405,13141,2.0,LA,,
7405,13141,3.0,EMEA,,
7405,13141,4.0,AP,,
7406,13142,1.0,NA,,
7406,13142,2.0,LA,,
7406,13142,3.0,EMEA,,
7406,13142,4.0,AP,,
7407,13143,1.0,NA,,
7407,13143,2.0,LA,,
7407,13143,3.0,EMEA,,
7409,13144,2.0,LA,31.0,Sao Paulo
7411,13145,1.0,NA,,
7411,13145,2.0,LA,,
7411,13145,3.0,EMEA,,
7411,13145,4.0,AP,,
7419,13150,1.0,NA,,
7419,13150,2.0,LA,,
7419,13150,3.0,EMEA,,
7419,13150,4.0,AP,,
7422,13153,1.0,NA,,
7422,13153,2.0,LA,,
7422,13153,3.0,EMEA,,
7422,13153,4.0,AP,,
7443,13169,2.0,LA,,
7445,13170,1.0,NA,,
7445,13170,2.0,LA,,
7445,13170,3.0,EMEA,,
7445,13170,4.0,AP,,
7453,13175,,,,
7467,13186,1.0,NA,,
7467,13186,2.0,LA,,
7467,13186,3.0,EMEA,,
7467,13186,4.0,AP,,
7468,13187,1.0,NA,,
7468,13187,2.0,LA,,
7468,13187,3.0,EMEA,,
7468,13187,4.0,AP,,
7469,13188,1.0,NA,,
7469,13188,2.0,LA,,
7469,13188,3.0,EMEA,,
7469,13188,4.0,AP,,
7470,13189,1.0,NA,14.0,ICM*A
7499,13211,1.0,NA,9.0,Medicine Hat
7500,13212,1.0,NA,,
7500,13212,2.0,LA,,
7500,13212,3.0,EMEA,,
7500,13212,4.0,AP,,
7512,13223,,,,
7551,13252,,,,
10979,16332,1.0,NA,,
10979,16332,2.0,LA,,
10979,16332,3.0,EMEA,,
10979,16332,4.0,AP,,
7283,13054,1.0,NA,,
7283,13054,2.0,LA,,
7283,13054,3.0,EMEA,,
7283,13054,4.0,AP,,
7288,13059,1.0,NA,,
7288,13059,2.0,LA,,
7288,13059,3.0,EMEA,,
7288,13059,4.0,AP,,
7289,13060,1.0,NA,,
7289,13060,2.0,LA,,
7290,13061,1.0,NA,,
7290,13061,2.0,LA,,
7291,13062,1.0,NA,,
7291,13062,2.0,LA,,
7292,13063,1.0,NA,,
7292,13063,2.0,LA,,
7299,13069,,,,
7301,13071,,,,
7311,13076,1.0,NA,1.0,Danville
7319,13083,,,,
7320,13084,,,,
7339,13097,1.0,NA,,
7339,13097,2.0,LA,,
7339,13097,3.0,EMEA,,
7339,13097,4.0,AP,,
7353,13107,1.0,NA,,
7353,13107,2.0,LA,,
7353,13107,3.0,EMEA,,
7353,13107,4.0,AP,,
7355,13108,1.0,NA,,
7355,13108,2.0,LA,,
7355,13108,3.0,EMEA,,
7355,13108,4.0,AP,,
7357,13109,,,,
7380,13126,1.0,NA,,
7380,13126,2.0,LA,,
7380,13126,3.0,EMEA,,
7380,13126,4.0,AP,,
7381,13127,1.0,NA,,
7381,13127,2.0,LA,,
7381,13127,3.0,EMEA,,
7381,13127,4.0,AP,,
7398,13137,1.0,NA,,
7413,13146,1.0,NA,,
7413,13146,2.0,LA,,
7413,13146,3.0,EMEA,,
7413,13146,4.0,AP,,
7420,13151,1.0,NA,,
7420,13151,2.0,LA,,
7420,13151,3.0,EMEA,,
7420,13151,4.0,AP,,
7435,13164,,,,
7447,13171,1.0,NA,,
7447,13171,2.0,LA,,
7447,13171,3.0,EMEA,,
7447,13171,4.0,AP,,
7451,13173,1.0,NA,,
7451,13173,2.0,LA,,
7451,13173,3.0,EMEA,,
7451,13173,4.0,AP,,
7465,13184,,,,
7481,13198,1.0,NA,14.0,ICM*A
7504,13216,3.0,EMEA,,
7511,13222,1.0,NA,,
7511,13222,2.0,LA,,
7511,13222,3.0,EMEA,,
7511,13222,4.0,AP,,
7529,13235,1.0,NA,,
7529,13235,2.0,LA,,
7529,13235,3.0,EMEA,,
7529,13235,4.0,AP,,
7539,13242,3.0,EMEA,,
7541,13244,3.0,EMEA,,
7542,13245,3.0,EMEA,,
7543,13246,3.0,EMEA,,
7544,13247,3.0,EMEA,,
7547,13249,1.0,NA,,
7547,13249,2.0,LA,,
7547,13249,3.0,EMEA,,
7547,13249,4.0,AP,,
7595,13281,1.0,NA,,
7609,13292,,,,
7632,13311,3.0,EMEA,24.0,Sava
7639,13315,1.0,NA,,
7639,13315,2.0,LA,,
7639,13315,3.0,EMEA,,
7639,13315,4.0,AP,,
7645,13320,1.0,NA,,
7645,13320,2.0,LA,,
7645,13320,3.0,EMEA,,
7645,13320,4.0,AP,,
7651,13324,1.0,NA,,
7651,13324,2.0,LA,,
7651,13324,3.0,EMEA,,
7651,13324,4.0,AP,,
7671,13340,2.0,LA,,
7676,13344,1.0,NA,,
7676,13344,2.0,LA,,
7676,13344,3.0,EMEA,,
7676,13344,4.0,AP,,
7691,13355,,,,
7741,13393,1.0,NA,,
7741,13393,2.0,LA,,
7741,13393,3.0,EMEA,,
7741,13393,4.0,AP,,
7761,13412,1.0,NA,,
7762,13413,1.0,NA,,
7781,13427,1.0,NA,,
7781,13427,2.0,LA,,
7781,13427,3.0,EMEA,,
7781,13427,4.0,AP,,
7790,13434,1.0,NA,56.0,Chem Beaumont
7798,13439,1.0,NA,,
7798,13439,2.0,LA,,
7798,13439,3.0,EMEA,,
7798,13439,4.0,AP,,
7807,13447,2.0,LA,,
7807,13447,3.0,EMEA,,
7807,13447,4.0,AP,,
7808,13448,1.0,NA,,
7808,13448,2.0,LA,,
7808,13448,3.0,EMEA,,
7808,13448,4.0,AP,,
7821,13461,1.0,NA,,
7821,13461,2.0,LA,,
7821,13461,3.0,EMEA,,
7821,13461,4.0,AP,,
7826,13466,1.0,NA,,
7826,13466,2.0,LA,,
7826,13466,3.0,EMEA,,
7826,13466,4.0,AP,,
7831,13470,3.0,EMEA,,
7835,13474,1.0,NA,,
7835,13474,2.0,LA,,
7835,13474,3.0,EMEA,,
7835,13474,4.0,AP,,
7843,13480,1.0,NA,,
7866,13497,1.0,NA,,
7867,13498,1.0,NA,,
7873,13503,1.0,NA,,
7873,13503,2.0,LA,,
7873,13503,3.0,EMEA,,
7873,13503,4.0,AP,,
7875,13504,,,,
7881,13509,1.0,NA,,
7881,13509,2.0,LA,,
7881,13509,3.0,EMEA,,
7881,13509,4.0,AP,,
7893,13521,1.0,NA,,
7893,13521,2.0,LA,,
7893,13521,3.0,EMEA,,
7893,13521,4.0,AP,,
7895,13522,1.0,NA,16.0,Buffalo / Tonawanda
7900,13525,1.0,NA,,
7900,13525,2.0,LA,,
7900,13525,3.0,EMEA,,
7900,13525,4.0,AP,,
7915,13538,1.0,NA,,
7915,13538,2.0,LA,,
7921,13543,,,,
7929,13550,,,,
7599,13283,1.0,NA,57.0,Chem Houston
7604,13287,1.0,NA,57.0,Chem Houston
7623,13304,1.0,NA,,
7623,13304,2.0,LA,,
7623,13304,3.0,EMEA,,
7623,13304,4.0,AP,,
7629,13308,3.0,EMEA,18.0,Debica
7642,13318,,,,
7647,13321,1.0,NA,,
7647,13321,2.0,LA,,
7647,13321,3.0,EMEA,,
7647,13321,4.0,AP,,
7657,13328,4.0,AP,,
7665,13335,1.0,NA,,
7665,13335,2.0,LA,,
7665,13335,3.0,EMEA,,
7665,13335,4.0,AP,,
7667,13337,1.0,NA,,
7667,13337,2.0,LA,,
7667,13337,3.0,EMEA,,
7667,13337,4.0,AP,,
7673,13341,4.0,AP,,
7681,13348,1.0,NA,,
7681,13348,2.0,LA,,
7681,13348,3.0,EMEA,,
7681,13348,4.0,AP,,
7682,13349,1.0,NA,,
7682,13349,2.0,LA,,
7682,13349,3.0,EMEA,,
7682,13349,4.0,AP,,
7708,13369,1.0,NA,,
7708,13369,2.0,LA,,
7708,13369,3.0,EMEA,,
7708,13369,4.0,AP,,
7721,13378,1.0,NA,,
7721,13378,2.0,LA,,
7721,13378,3.0,EMEA,,
7721,13378,4.0,AP,,
7736,13388,1.0,NA,,
7736,13388,2.0,LA,,
7736,13388,3.0,EMEA,,
7736,13388,4.0,AP,,
7768,13417,1.0,NA,,
7799,13440,1.0,NA,,
7799,13440,2.0,LA,,
7799,13440,3.0,EMEA,,
7799,13440,4.0,AP,,
7823,13463,,,,
7833,13472,3.0,EMEA,,
7839,13477,1.0,NA,,
7855,13490,,,,
7857,13492,,,,
7883,13510,1.0,NA,,
7883,13510,2.0,LA,,
7883,13510,3.0,EMEA,,
7883,13510,4.0,AP,,
7891,13519,1.0,NA,,
7892,13520,1.0,NA,,
7892,13520,2.0,LA,,
7892,13520,3.0,EMEA,,
7892,13520,4.0,AP,,
7914,13537,1.0,NA,,
7914,13537,2.0,LA,,
7914,13537,3.0,EMEA,,
7914,13537,4.0,AP,,
7920,13542,,,,
7932,13553,,,,
7933,13554,,,,
7934,13555,,,,
7936,13557,,,,
7938,13559,,,,
7939,13560,,,,
7940,13561,1.0,NA,,
7941,13562,1.0,NA,,
7941,13562,2.0,LA,,
7941,13562,3.0,EMEA,,
